fraction,model,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
0.001,10.5,91.60714285714286,50.464285714285715,50.464285714285715,50.464285714285715,50.464285714285715,50.464285714285715,50.464285714285715
0.005,10.5,91.60714285714286,50.464285714285715,50.464285714285715,50.48214285714286,50.55357142857142,50.464285714285715,50.464285714285715
0.01,10.5,91.60714285714286,50.464285714285715,50.464285714285715,50.73214285714286,50.73214285714285,50.464285714285715,50.464285714285715
0.05,10.5,91.60714285714286,50.464285714285715,50.464285714285715,54.33928571428571,56.589285714285715,60.25000000000001,51.10714285714286
0.1,10.5,91.60714285714286,69.46428571428572,69.48214285714286,60.67857142857142,58.089285714285715,50.285714285714285,49.44642857142858
0.15,10.5,91.60714285714286,69.98214285714286,69.85714285714286,66.80357142857143,64.01785714285714,66.53571428571428,51.785714285714285
0.2,10.5,91.60714285714286,68.875,67.92857142857143,65.85714285714286,67.41071428571428,61.0,67.73214285714286
0.25,10.5,91.60714285714286,68.75,66.58928571428572,69.39285714285714,71.03571428571428,75.05357142857143,68.85714285714286
0.3,10.5,91.60714285714286,68.58928571428572,66.85714285714286,71.75,73.80357142857143,77.96428571428571,71.28571428571428
0.35,10.5,91.60714285714286,72.73214285714286,75.48214285714286,74.17857142857143,75.48214285714286,81.10714285714286,74.89285714285714
0.4,10.5,91.60714285714286,86.14285714285714,88.46428571428572,76.26785714285714,75.82142857142857,80.53571428571429,82.25
0.45,10.5,91.60714285714286,88.35714285714286,89.73214285714286,76.28571428571429,77.73214285714286,78.41071428571428,82.39285714285714
0.5,10.5,91.60714285714286,90.125,89.75,77.67857142857142,79.80357142857143,82.30357142857143,82.0
0.55,10.5,91.60714285714286,90.60714285714286,87.08928571428572,77.80357142857143,79.30357142857143,82.92857142857143,82.10714285714286
0.6,10.5,91.60714285714286,91.33928571428572,83.375,79.53571428571428,80.53571428571428,82.51785714285714,81.35714285714286
0.65,10.5,91.60714285714286,91.53571428571428,83.5,81.08928571428572,81.0,72.39285714285714,78.64285714285714
0.7,10.5,91.60714285714286,91.60714285714285,84.14285714285714,83.26785714285714,82.05357142857142,79.73214285714286,77.875
0.8,10.5,91.60714285714286,91.58928571428571,80.94642857142857,86.44642857142857,82.5,77.91071428571428,76.26785714285714
0.9,10.5,91.60714285714286,91.64285714285715,82.21428571428572,90.0,82.98214285714286,79.58928571428572,76.44642857142858
1.0,10.5,91.60714285714286,91.60714285714286,82.96428571428572,91.60714285714286,82.96428571428572,91.60714285714286,82.96428571428572
