fraction,model,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
0.001,7.25,97.8,50.0,50.0,50.0,50.0,50.0,50.0
0.005,7.25,97.8,50.0,50.0,49.775000000000006,48.9375,50.0,50.0
0.01,7.25,97.8,50.0,50.0,49.4625,49.8375,49.45,50.0
0.05,7.25,97.8,50.0,50.0,58.8125,54.324999999999996,49.7375,46.0125
0.1,7.25,97.8,53.8875,63.262499999999996,70.625,60.625,46.225,44.9375
0.15,7.25,97.8,55.5625,66.2875,77.4375,65.3375,42.7625,38.9875
0.2,7.25,97.8,68.775,74.2625,81.45,70.0,38.75,42.412499999999994
0.25,7.25,97.8,75.4125,84.225,86.9875,72.7875,49.5125,44.725
0.3,7.25,97.8,84.55,84.8875,89.53750000000001,75.1,49.9125,49.449999999999996
0.35,7.25,97.8,89.8,86.9,92.2125,78.575,46.6,49.712500000000006
0.4,7.25,97.8,92.1625,86.6125,92.9375,78.075,49.9,49.9125
0.45,7.25,97.8,93.675,90.30000000000001,94.7,77.6625,44.25,50.0
0.5,7.25,97.8,94.9,94.425,95.85,78.7875,49.6125,49.962500000000006
0.55,7.25,97.8,96.1,96.2125,95.8625,76.9875,50.0,50.0
0.6,7.25,97.8,97.15,95.1125,96.4625,77.6625,50.0,50.0
0.65,7.25,97.8,97.41250000000001,93.5625,96.9625,84.8375,50.0,50.0
0.7,7.25,97.8,97.55,90.0,97.2,80.88749999999999,50.0,50.0
0.8,7.25,97.8,97.7,84.0875,97.45,82.1,52.9125,50.0
0.9,7.25,97.8,97.75,82.4125,97.5125,81.125,77.425,51.2
1.0,7.25,97.8,97.8,82.13749999999999,97.8,82.13749999999999,97.8,82.13749999999999
