fraction,model,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
0.001,21.75,98.2875,50.0,50.0,50.0,50.0,50.0,50.0
0.005,21.75,98.2875,50.0,50.0,50.0,50.0,50.0,50.0
0.01,21.75,98.2875,50.0,50.0,50.0,50.0,50.0,50.0
0.05,21.75,98.2875,50.0,50.0,61.7,59.375,53.5625,55.6125
0.1,21.75,98.2875,91.1,91.175,69.375,64.625,56.0,55.5125
0.15,21.75,98.2875,95.5625,95.65,79.225,69.7125,56.4,56.474999999999994
0.2,21.75,98.2875,95.95,95.4,83.4375,72.8625,54.025,51.675000000000004
0.25,21.75,98.2875,96.32499999999999,95.825,85.6875,75.4125,55.5125,52.9875
0.3,21.75,98.2875,96.5125,96.10000000000001,89.975,78.33749999999999,50.0,50.3875
0.35,21.75,98.2875,96.6875,96.3875,91.5,81.0875,50.125,50.175000000000004
0.4,21.75,98.2875,96.775,96.61250000000001,93.025,82.7125,50.15,50.724999999999994
0.45,21.75,98.2875,97.07499999999999,97.0125,94.39999999999999,83.8125,50.6625,52.0
0.5,21.75,98.2875,97.1,96.9875,94.8,86.36250000000001,50.9875,50.949999999999996
0.55,21.75,98.2875,97.2375,97.025,95.58749999999999,86.625,51.375,52.95
0.6,21.75,98.2875,97.4375,96.85,96.2875,89.7,53.725,54.5875
0.65,21.75,98.2875,97.65,96.6875,96.9375,88.66250000000001,51.575,52.025
0.7,21.75,98.2875,97.9375,96.025,97.05,88.825,53.7875,51.025
0.8,21.75,98.2875,98.15,94.82499999999999,97.3875,91.225,79.96249999999999,63.5875
0.9,21.75,98.2875,98.2375,92.65,97.8,92.175,92.9,76.65
1.0,21.75,98.2875,98.2875,92.55,98.2875,92.55,98.2875,92.55
