fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,97.7,97.7,91.0,97.7,91.0,97.7,91.0
0.9,97.7,97.6,93.25,97.3,91.4,90.1,78.8
0.8,97.7,97.5,94.85,97.15,90.45,55.45,79.3
0.7,97.7,97.2,96.1,96.05,91.1,55.25,78.95
0.65,97.7,97.15,96.7,96.25,90.95,52.95,81.25
0.6,97.7,96.95,96.95,96.2,90.6,51.0,79.05
0.55,97.7,96.9,96.7,95.9,90.4,50.3,74.9
0.5,97.7,96.75,96.35,93.9,90.95,84.2,84.2
0.45,97.7,96.8,96.55,92.85,92.1,76.45,82.0
0.4,97.7,96.55,95.65,94.25,85.95,55.95,65.85
0.35,97.7,96.2,95.35,87.45,87.35,62.35,81.85
0.3,97.7,95.8,95.35,86.65,85.6,73.65,84.75
0.25,97.7,93.55,95.65,84.4,83.5,55.3,78.35
0.2,97.7,87.4,96.45,85.5,77.05,49.95,79.5
0.15,97.7,74.5,88.2,79.35,75.45,52.55,86.0
0.1,97.7,77.15,91.55,74.75,63.55,80.2,89.0
0.05,97.7,50.0,50.0,55.05,67.6,66.95,82.6
0.01,97.7,50.0,50.0,58.05,48.0,77.25,76.95
0.005,97.7,50.0,50.0,50.0,50.0,50.0,50.0
0.001,97.7,50.0,50.0,50.0,50.0,50.0,50.0
