Epoch [5/10], Step [1/88], Loss: 0.0170, Train Acc: 100.00%, Test Acc: 87.89%
Epoch [5/10], Step [2/88], Loss: 0.0104, Train Acc: 100.00%, Test Acc: 87.86%
Epoch [5/10], Step [3/88], Loss: 0.0124, Train Acc: 100.00%, Test Acc: 87.75%
Epoch [5/10], Step [4/88], Loss: 0.0164, Train Acc: 99.80%, Test Acc: 87.71%
Epoch [5/10], Step [5/88], Loss: 0.0191, Train Acc: 99.69%, Test Acc: 87.68%
Epoch [5/10], Step [6/88], Loss: 0.0076, Train Acc: 99.74%, Test Acc: 87.64%
Epoch [5/10], Step [7/88], Loss: 0.0900, Train Acc: 99.44%, Test Acc: 87.71%
Epoch [5/10], Step [8/88], Loss: 0.0460, Train Acc: 99.32%, Test Acc: 87.75%
Epoch [5/10], Step [9/88], Loss: 0.0477, Train Acc: 99.05%, Test Acc: 87.79%
Epoch [5/10], Step [10/88], Loss: 0.0942, Train Acc: 98.98%, Test Acc: 87.82%
Epoch [5/10], Step [11/88], Loss: 0.0043, Train Acc: 99.08%, Test Acc: 87.79%
Epoch [5/10], Step [12/88], Loss: 0.0101, Train Acc: 99.15%, Test Acc: 87.71%
Epoch [5/10], Step [13/88], Loss: 0.0105, Train Acc: 99.22%, Test Acc: 87.71%
Epoch [5/10], Step [14/88], Loss: 0.0190, Train Acc: 99.27%, Test Acc: 87.75%
Epoch [5/10], Step [15/88], Loss: 0.0379, Train Acc: 99.22%, Test Acc: 87.89%
Epoch [5/10], Step [16/88], Loss: 0.0208, Train Acc: 99.17%, Test Acc: 88.11%
Epoch [5/10], Step [17/88], Loss: 0.0123, Train Acc: 99.22%, Test Acc: 88.14%
Epoch [5/10], Step [18/88], Loss: 0.0066, Train Acc: 99.26%, Test Acc: 88.11%
Epoch [5/10], Step [19/88], Loss: 0.0402, Train Acc: 99.26%, Test Acc: 88.32%
Epoch [5/10], Step [20/88], Loss: 0.0381, Train Acc: 99.22%, Test Acc: 88.36%
Epoch [5/10], Step [21/88], Loss: 0.0115, Train Acc: 99.22%, Test Acc: 88.25%
Epoch [5/10], Step [22/88], Loss: 0.0073, Train Acc: 99.25%, Test Acc: 88.25%
Epoch [5/10], Step [23/88], Loss: 0.0067, Train Acc: 99.29%, Test Acc: 88.32%
Epoch [5/10], Step [24/88], Loss: 0.0313, Train Acc: 99.28%, Test Acc: 88.46%
Epoch [5/10], Step [25/88], Loss: 0.0113, Train Acc: 99.31%, Test Acc: 88.46%
Epoch [5/10], Step [26/88], Loss: 0.0128, Train Acc: 99.31%, Test Acc: 88.50%
Epoch [5/10], Step [27/88], Loss: 0.0239, Train Acc: 99.31%, Test Acc: 88.54%
Epoch [5/10], Step [28/88], Loss: 0.0154, Train Acc: 99.30%, Test Acc: 88.50%
Epoch [5/10], Step [29/88], Loss: 0.0214, Train Acc: 99.33%, Test Acc: 88.57%
Epoch [5/10], Step [30/88], Loss: 0.0185, Train Acc: 99.35%, Test Acc: 88.61%
Epoch [5/10], Step [31/88], Loss: 0.0348, Train Acc: 99.32%, Test Acc: 88.68%
