fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,97.6,97.6,94.95,97.6,94.95,97.6,94.95
0.9,97.6,97.6,95.1,97.3,94.25,88.5,80.9
0.8,97.6,97.65,96.25,97.35,95.2,74.55,66.55
0.7,97.6,97.55,96.5,96.85,92.8,48.65,33.6
0.65,97.6,97.6,96.35,96.45,91.55,66.85,50.2
0.6,97.6,97.55,96.6,96.8,92.7,38.1,46.05
0.55,97.6,97.55,97.2,96.05,90.3,59.25,53.9
0.5,97.6,97.45,97.3,96.4,88.1,72.85,64.45
0.45,97.6,97.3,97.35,94.65,89.15,57.2,53.5
0.4,97.6,97.25,97.25,96.15,85.85,72.75,62.0
0.35,97.6,97.15,97.3,89.75,82.25,48.85,48.5
0.3,97.6,97.45,96.55,89.8,76.75,54.15,45.15
0.25,97.6,97.1,96.65,91.2,83.5,55.05,48.75
0.2,97.6,94.75,96.4,88.25,75.75,38.05,33.2
0.15,97.6,86.25,84.4,81.7,74.1,33.85,24.85
0.1,97.6,77.8,73.65,81.55,64.9,36.7,43.4
0.05,97.6,50.4,50.55,71.05,51.7,47.35,43.45
0.01,97.6,50.0,50.0,56.1,54.3,50.05,50.0
0.005,97.6,50.0,50.0,48.9,45.5,37.45,49.85
0.001,97.6,50.0,50.0,50.0,50.0,50.0,50.0
