fraction,model,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
0.001,3.5,94.89285714285714,49.25,49.25,49.25,49.25,49.25,49.25
0.005,3.5,94.89285714285714,49.410714285714285,49.30357142857142,49.10714285714286,49.44642857142857,48.94642857142857,49.0
0.01,3.5,94.89285714285714,50.10714285714286,50.375,49.625,49.69642857142858,49.03571428571429,49.25
0.05,3.5,94.89285714285714,57.589285714285715,57.60714285714286,50.42857142857143,49.98214285714285,49.32142857142858,49.26785714285714
0.1,3.5,94.89285714285714,64.41071428571428,64.01785714285714,51.017857142857146,50.589285714285715,49.32142857142857,49.44642857142857
0.15,3.5,94.89285714285714,69.58928571428572,69.55357142857143,51.839285714285715,51.089285714285715,49.714285714285715,49.589285714285715
0.2,3.5,94.89285714285714,77.0,74.67857142857143,53.80357142857142,51.46428571428572,49.625,49.035714285714285
0.25,3.5,94.89285714285714,81.07142857142858,78.23214285714286,55.44642857142857,52.875,49.78571428571429,49.535714285714285
0.3,3.5,94.89285714285714,83.41071428571428,79.69642857142858,57.214285714285715,53.23214285714286,49.767857142857146,49.28571428571429
0.35,3.5,94.89285714285714,86.125,82.60714285714286,59.875,54.46428571428572,49.57142857142857,49.0
0.4,3.5,94.89285714285714,88.44642857142858,82.92857142857143,62.0,55.892857142857146,49.51785714285714,49.67857142857143
0.45,3.5,94.89285714285714,90.91071428571429,83.98214285714286,64.46428571428572,57.69642857142857,50.07142857142857,49.75
0.5,3.5,94.89285714285714,91.76785714285714,85.69642857142858,66.80357142857143,58.285714285714285,50.375,50.035714285714285
0.55,3.5,94.89285714285714,92.42857142857143,84.28571428571428,69.19642857142857,59.78571428571429,50.660714285714285,50.535714285714285
0.6,3.5,94.89285714285714,93.17857142857142,84.44642857142857,72.66071428571428,61.39285714285714,51.69642857142857,50.80357142857142
0.65,3.5,94.89285714285714,93.78571428571429,83.57142857142857,76.16071428571428,62.214285714285715,52.98214285714286,51.26785714285714
0.7,3.5,94.89285714285714,94.23214285714286,83.57142857142858,78.51785714285714,64.03571428571428,54.98214285714286,52.214285714285715
0.8,3.5,94.89285714285714,94.44642857142857,81.30357142857142,84.28571428571428,67.26785714285714,60.10714285714286,55.44642857142858
0.9,3.5,94.89285714285714,94.69642857142858,78.03571428571428,89.41071428571428,70.89285714285714,69.85714285714286,59.80357142857143
1.0,3.5,94.89285714285714,94.89285714285714,74.48214285714286,94.89285714285714,74.48214285714286,94.89285714285714,74.48214285714286
