fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,97.75,97.75,88.15,97.75,88.15,97.75,88.15
0.9,97.75,97.7,89.65,97.4,88.15,93.6,60.35
0.8,97.75,97.65,92.05,97.15,84.7,57.6,61.65
0.7,97.75,97.45,95.55,97.45,88.7,59.0,63.8
0.65,97.75,97.4,96.15,96.25,87.05,50.65,57.85
0.6,97.75,97.2,97.15,96.75,82.15,51.6,59.7
0.55,97.75,97.05,97.15,96.5,86.55,59.7,66.7
0.5,97.75,97.15,97.15,95.55,82.8,64.9,69.5
0.45,97.75,96.8,96.55,96.1,84.55,62.2,70.05
0.4,97.75,96.6,96.1,95.4,81.9,79.9,75.95
0.35,97.75,96.55,94.95,92.45,81.65,59.2,56.65
0.3,97.75,96.45,95.25,95.05,80.15,50.0,46.15
0.25,97.75,96.15,94.5,85.7,74.25,49.15,43.25
0.2,97.75,96.65,95.5,81.95,71.1,36.55,24.1
0.15,97.75,96.25,96.8,81.9,70.05,40.0,45.05
0.1,97.75,50.0,50.0,73.6,71.5,49.75,52.2
0.05,97.75,50.0,50.0,52.85,61.75,50.4,58.15
0.01,97.75,50.0,50.0,52.2,49.1,50.0,50.0
0.005,97.75,50.0,50.0,50.0,50.0,50.0,50.0
0.001,97.75,50.0,50.0,50.0,50.0,50.0,50.0
