fraction,model,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
0.001,21.75,99.75099601593624,50.46637211585665,50.46637211585665,50.46637211585665,50.46637211585665,50.46637211585665,50.46637211585665
0.005,21.75,99.75099601593624,50.46637211585665,50.46637211585665,51.300932744231716,51.03092783505155,50.46637211585665,50.46637211585665
0.01,21.75,99.75099601593624,50.46637211585665,50.46637211585665,54.018156632185054,52.678406403839716,50.46637211585665,50.46637211585665
0.05,21.75,99.75099601593624,63.19655105645166,67.70440329990788,76.03336653386454,66.28486055776892,51.2699203187251,51.23256972111554
0.1,21.75,99.75099601593624,72.11155378486056,95.65488047808765,86.98954183266932,77.49003984063745,51.90569948971908,52.47913598429062
0.15,21.75,99.75099601593624,97.07540114456266,98.97908366533865,91.44671314741036,85.76942231075698,51.718127490039834,52.000490918016695
0.2,21.75,99.75099601593624,98.2320717131474,99.15338645418325,93.04033864541833,89.96513944223108,58.84044822184018,54.452092220220734
0.25,21.75,99.75099601593624,98.4437250996016,99.07868525896414,97.09910358565737,92.25597609561753,56.4875928294676,54.928610301063785
0.3,21.75,99.75099601593624,98.91683266932272,99.24053784860557,98.08266932270917,93.50099601593625,56.7661423525339,66.0771677648757
0.35,21.75,99.75099601593624,98.95418326693228,99.24053784860557,98.89193227091633,93.96165338645417,55.68974103585658,70.56772908366534
0.4,21.75,99.75099601593624,99.10358565737052,99.25298804780876,99.02888446215138,96.73804780876493,50.71420259071715,55.8640438247012
0.45,21.75,99.75099601593624,99.19073705179281,99.34013944223108,99.19073705179282,96.73804780876493,50.25773195876289,54.95827196858124
0.5,21.75,99.75099601593624,99.24053784860557,99.5019920318725,99.203187250996,97.36055776892431,49.63422573818619,51.38651334768926
0.55,21.75,99.75099601593624,99.38994023904381,99.63894422310757,99.25298804780876,97.72161354581674,50.41203008290842,57.76892430278885
0.6,21.75,99.75099601593624,99.5019920318725,99.5019920318725,99.4148406374502,97.04930278884461,50.110456553755526,51.18276892430279
0.65,21.75,99.75099601593624,99.58914342629481,99.05378486055776,99.53934262948209,97.60956175298807,52.22140402552773,54.32174713028104
0.7,21.75,99.75099601593624,99.63894422310757,98.26942231075698,99.58914342629481,97.53486055776894,64.19322709163347,63.227520697768576
0.8,21.75,99.75099601593624,99.7011952191235,97.80876494023904,99.65139442231076,97.79631474103587,88.29681274900398,80.19173306772909
0.9,21.75,99.75099601593624,99.75099601593624,98.13247011952191,99.65139442231076,97.74651394422311,95.54282868525897,86.15537848605578
1.0,21.75,99.75099601593624,99.75099601593624,98.05776892430279,99.75099601593624,98.05776892430279,99.75099601593624,98.05776892430279
