fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,80.6,80.6,74.16666666666667,80.6,74.16666666666667,80.6,74.16666666666667
0.9,80.6,80.23333333333333,76.66666666666667,71.93333333333334,68.83333333333333,68.46666666666667,69.53333333333333
0.8,80.6,78.6,69.5,66.1,64.13333333333334,65.16666666666667,66.3
0.7,80.6,77.96666666666667,72.96666666666667,62.53333333333333,63.733333333333334,57.63333333333333,60.1
0.65,80.6,75.26666666666667,72.4,58.666666666666664,60.43333333333333,56.93333333333333,59.6
0.6,80.6,74.36666666666666,71.86666666666666,60.0,62.06666666666667,58.06666666666667,59.733333333333334
0.55,80.6,72.23333333333333,68.83333333333333,57.166666666666664,58.36666666666667,52.8,55.13333333333333
0.5,80.6,73.33333333333333,72.16666666666667,60.03333333333333,57.63333333333333,50.36666666666667,52.7
0.45,80.6,73.5,73.33333333333333,55.13333333333333,54.3,53.03333333333333,54.46666666666667
0.4,80.6,66.43333333333334,61.766666666666666,55.93333333333333,53.53333333333333,52.5,53.766666666666666
0.35,80.6,69.43333333333334,67.93333333333334,55.53333333333333,55.766666666666666,51.233333333333334,52.666666666666664
0.3,80.6,65.46666666666667,64.66666666666667,51.06666666666667,56.2,52.0,50.833333333333336
0.25,80.6,63.03333333333333,61.46666666666667,56.2,50.2,51.233333333333334,50.53333333333333
0.2,80.6,48.166666666666664,46.03333333333333,51.13333333333333,52.03333333333333,49.86666666666667,49.03333333333333
0.15,80.6,47.9,45.333333333333336,50.833333333333336,51.4,49.266666666666666,49.36666666666667
0.1,80.6,53.46666666666667,49.53333333333333,49.43333333333333,50.4,50.733333333333334,50.43333333333333
0.05,80.6,51.4,49.9,50.46666666666667,52.3,52.233333333333334,52.93333333333333
0.01,80.6,51.13333333333333,51.13333333333333,51.166666666666664,50.46666666666667,48.53333333333333,48.9
0.005,80.6,51.13333333333333,51.13333333333333,51.13333333333333,51.13333333333333,51.13333333333333,51.13333333333333
0.001,80.6,51.13333333333333,51.13333333333333,51.13333333333333,51.13333333333333,51.13333333333333,51.13333333333333
