fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,97.75,97.75,88.5,97.75,88.5,97.75,88.5
0.9,97.75,97.65,91.15,97.1,88.25,82.55,54.5
0.8,97.75,97.6,93.45,97.2,86.1,54.0,52.05
0.7,97.75,97.6,95.85,95.9,84.55,57.85,52.05
0.65,97.75,97.5,96.35,96.55,84.6,50.15,50.0
0.6,97.75,97.35,96.9,94.5,79.75,50.0,50.0
0.55,97.75,97.4,96.85,94.25,80.55,50.0,50.0
0.5,97.75,97.05,96.8,92.7,80.85,50.0,50.0
0.45,97.75,96.4,97.15,88.65,81.75,50.0,49.65
0.4,97.75,96.05,97.15,89.6,79.1,50.0,49.2
0.35,97.75,95.85,96.7,84.3,77.25,50.0,36.35
0.3,97.75,95.5,96.25,90.0,68.85,58.8,38.75
0.25,97.75,95.05,96.55,79.65,72.65,62.6,24.3
0.2,97.75,92.9,96.6,70.0,65.25,29.65,23.9
0.15,97.75,91.55,95.95,68.0,73.5,24.15,24.75
0.1,97.75,83.95,87.65,64.6,58.6,47.25,43.1
0.05,97.75,50.0,50.0,55.05,52.3,77.6,69.15
0.01,97.75,50.0,50.0,50.0,50.0,50.0,50.0
0.005,97.75,50.0,50.0,50.0,50.0,50.0,50.0
0.001,97.75,50.0,50.0,50.0,50.0,50.0,50.0
