fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,94.5,94.5,90.25,94.5,90.25,94.5,90.25
0.9,94.5,94.07142857142857,89.25,92.57142857142857,89.07142857142857,88.89285714285714,87.53571428571429
0.8,94.5,94.17857142857143,86.35714285714286,86.57142857142857,85.10714285714286,78.17857142857143,82.14285714285714
0.7,94.5,94.14285714285714,91.78571428571429,85.96428571428571,85.42857142857143,73.0,78.53571428571429
0.65,94.5,94.10714285714286,92.07142857142857,82.21428571428571,82.5,68.64285714285714,76.82142857142857
0.6,94.5,94.53571428571429,89.78571428571429,76.96428571428571,79.60714285714286,73.64285714285714,81.21428571428571
0.55,94.5,94.28571428571429,90.82142857142857,77.14285714285714,78.92857142857143,75.21428571428571,82.28571428571429
0.5,94.5,93.85714285714286,93.10714285714286,80.25,80.28571428571429,82.82142857142857,83.96428571428571
0.45,94.5,94.03571428571429,89.03571428571429,72.03571428571429,65.28571428571429,51.285714285714285,77.71428571428571
0.4,94.5,90.96428571428571,94.5,72.28571428571429,71.46428571428571,52.035714285714285,84.32142857142857
0.35,94.5,86.39285714285714,90.71428571428571,67.82142857142857,67.28571428571429,86.07142857142857,83.21428571428571
0.3,94.5,84.10714285714286,82.17857142857143,63.464285714285715,65.42857142857143,56.035714285714285,85.75
0.25,94.5,84.85714285714286,84.14285714285714,62.42857142857143,64.60714285714286,64.60714285714286,78.03571428571429
0.2,94.5,68.25,77.21428571428571,64.10714285714286,56.464285714285715,42.75,57.392857142857146
0.15,94.5,63.0,68.57142857142857,55.607142857142854,58.82142857142857,69.42857142857143,69.42857142857143
0.1,94.5,51.142857142857146,51.142857142857146,53.714285714285715,52.035714285714285,87.0,87.0
0.05,94.5,51.142857142857146,51.142857142857146,51.464285714285715,52.892857142857146,51.142857142857146,51.142857142857146
0.01,94.5,51.142857142857146,51.142857142857146,51.142857142857146,51.142857142857146,51.142857142857146,51.142857142857146
0.005,94.5,51.142857142857146,51.142857142857146,51.142857142857146,51.142857142857146,51.142857142857146,51.142857142857146
0.001,94.5,51.142857142857146,51.142857142857146,51.142857142857146,51.142857142857146,51.142857142857146,51.142857142857146
