fraction,model,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
0.001,10.5,100.0,50.714285714285715,50.714285714285715,50.714285714285715,50.714285714285715,50.714285714285715,50.714285714285715
0.005,10.5,100.0,50.714285714285715,50.714285714285715,50.714285714285715,50.714285714285715,50.714285714285715,50.714285714285715
0.01,10.5,100.0,50.714285714285715,50.714285714285715,50.892857142857146,50.892857142857146,50.714285714285715,50.714285714285715
0.05,10.5,100.0,51.35714285714286,51.35714285714286,54.267857142857146,57.64285714285714,51.85714285714286,51.17857142857143
0.1,10.5,100.0,90.39285714285714,98.67857142857143,59.94642857142857,62.82142857142857,72.44642857142857,60.30357142857142
0.15,10.5,100.0,100.0,100.0,76.35714285714286,72.35714285714286,50.76785714285714,50.75
0.2,10.5,100.0,100.0,100.0,82.48214285714286,75.25,50.69642857142858,77.17857142857143
0.25,10.5,100.0,100.0,100.0,89.89285714285714,85.96428571428572,53.392857142857146,51.16071428571429
0.3,10.5,100.0,100.0,100.0,92.64285714285714,90.92857142857143,51.10714285714286,54.035714285714285
0.35,10.5,100.0,100.0,100.0,97.0,93.78571428571429,59.78571428571429,81.33928571428572
0.4,10.5,100.0,100.0,100.0,98.41071428571429,93.41071428571429,72.83928571428572,91.19642857142858
0.45,10.5,100.0,100.0,100.0,99.46428571428571,97.58928571428572,95.26785714285714,73.78571428571428
0.5,10.5,100.0,100.0,100.0,99.92857142857144,98.82142857142858,78.57142857142857,70.07142857142857
0.55,10.5,100.0,100.0,100.0,100.0,99.25,92.44642857142857,99.96428571428572
0.6,10.5,100.0,100.0,100.0,100.0,99.78571428571428,99.57142857142857,100.0
0.65,10.5,100.0,100.0,100.0,100.0,99.75,99.67857142857143,100.0
0.7,10.5,100.0,100.0,100.0,100.0,99.98214285714286,100.0,100.0
0.8,10.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.9,10.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1.0,10.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0
