fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,97.35,97.35,90.2,97.35,90.2,97.35,90.2
0.9,97.35,97.4,93.2,97.15,90.25,94.5,66.6
0.8,97.35,97.45,95.9,97.05,90.4,84.6,50.1
0.7,97.35,97.5,96.75,96.45,90.25,50.3,50.0
0.65,97.35,97.45,96.95,96.35,88.7,50.25,50.0
0.6,97.35,97.35,97.55,97.1,88.15,68.8,50.0
0.55,97.35,97.35,97.2,96.6,87.1,75.05,50.85
0.5,97.35,97.3,97.3,96.55,87.55,55.2,50.0
0.45,97.35,97.35,97.0,96.5,86.2,50.0,50.0
0.4,97.35,97.2,97.0,95.7,85.6,50.0,50.0
0.35,97.35,97.15,96.9,94.1,81.95,50.0,50.0
0.3,97.35,96.95,96.75,94.65,87.2,49.9,50.0
0.25,97.35,96.95,96.8,89.55,80.9,48.3,50.0
0.2,97.35,96.45,96.75,89.45,77.5,49.85,50.0
0.15,97.35,82.15,95.75,83.1,80.65,46.9,50.0
0.1,97.35,67.55,81.35,76.55,68.1,49.65,49.95
0.05,97.35,49.65,49.8,55.25,61.5,46.85,48.6
0.01,97.35,49.55,49.55,50.65,53.45,37.55,41.4
0.005,97.35,50.0,50.0,49.45,47.35,50.0,50.0
0.001,97.35,50.0,50.0,50.0,50.0,50.0,50.0
