fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,97.8,97.8,95.2,97.8,95.2,97.8,95.2
0.9,97.8,97.8,95.3,97.5,94.8,94.05,83.4
0.8,97.8,97.85,96.85,97.15,94.15,94.7,73.2
0.7,97.8,97.85,97.0,96.95,94.3,91.8,76.55
0.65,97.8,97.65,97.15,96.95,90.4,70.0,49.85
0.6,97.8,97.7,97.25,96.35,93.2,89.3,49.55
0.55,97.8,97.65,97.2,96.8,92.9,91.65,44.35
0.5,97.8,97.45,97.1,96.25,91.1,50.1,45.8
0.45,97.8,97.55,97.0,95.7,90.2,49.9,41.8
0.4,97.8,97.45,97.0,93.4,83.5,49.85,39.25
0.35,97.8,97.3,96.8,94.35,87.2,45.95,28.4
0.3,97.8,97.2,97.15,93.7,80.85,35.8,22.45
0.25,97.8,96.95,97.05,92.85,82.95,27.25,17.85
0.2,97.8,96.85,97.1,91.15,76.25,40.4,31.8
0.15,97.8,92.7,95.65,83.4,72.75,28.65,20.95
0.1,97.8,90.3,96.35,73.55,69.8,28.6,38.55
0.05,97.8,49.5,49.45,58.8,60.95,43.15,36.45
0.01,97.8,50.0,50.0,50.1,49.7,42.6,41.35
0.005,97.8,50.0,50.0,46.95,49.6,50.0,50.0
0.001,97.8,50.0,50.0,50.0,50.0,50.0,50.0
