fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,97.65,97.65,91.8,97.65,91.8,97.65,91.8
0.9,97.65,97.65,92.7,97.55,92.9,91.85,76.7
0.8,97.65,97.45,94.75,96.7,90.0,86.1,67.7
0.7,97.65,97.25,95.9,96.8,90.25,49.95,48.6
0.65,97.65,97.25,95.8,96.45,90.3,46.15,36.35
0.6,97.65,97.1,96.15,95.8,88.2,49.25,41.85
0.55,97.65,97.1,96.8,93.75,87.3,49.75,45.65
0.5,97.65,96.75,96.85,95.4,85.8,50.0,47.15
0.45,97.65,96.4,96.7,91.95,88.35,45.0,47.5
0.4,97.65,96.45,96.75,89.65,83.25,45.75,46.25
0.35,97.65,96.05,96.2,90.9,86.65,45.8,46.05
0.3,97.65,95.95,95.85,86.05,76.6,45.7,45.05
0.25,97.65,95.8,95.9,84.7,81.35,49.95,49.95
0.2,97.65,95.45,96.15,81.5,78.35,49.8,49.9
0.15,97.65,74.6,94.85,68.15,70.05,49.65,48.45
0.1,97.65,50.0,50.0,73.5,65.75,62.15,55.6
0.05,97.65,50.0,50.0,61.25,60.3,50.0,50.0
0.01,97.65,50.0,50.0,50.0,50.0,50.0,50.0
0.005,97.65,50.0,50.0,50.0,50.0,50.0,50.0
0.001,97.65,50.0,50.0,50.0,50.0,50.0,50.0
