fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,97.65,97.65,95.8,97.65,95.8,97.65,95.8
0.9,97.65,97.65,95.75,97.3,95.85,92.9,89.1
0.8,97.65,97.7,97.0,97.5,95.55,92.4,87.0
0.7,97.65,97.75,97.05,97.35,95.65,82.35,76.7
0.65,97.65,97.75,97.15,97.35,94.7,88.85,69.45
0.6,97.65,97.65,97.2,96.15,95.05,90.45,77.65
0.55,97.65,97.65,97.25,95.4,93.1,90.6,79.95
0.5,97.65,97.2,97.1,95.5,94.3,90.9,84.55
0.45,97.65,97.25,97.1,94.15,93.4,83.75,69.55
0.4,97.65,97.1,97.3,95.0,94.6,88.05,56.75
0.35,97.65,96.9,97.1,93.5,88.35,89.7,60.7
0.3,97.65,97.0,97.15,89.85,95.25,50.2,50.2
0.25,97.65,96.6,97.15,89.15,85.55,50.0,50.05
0.2,97.65,90.6,96.05,82.85,86.45,51.0,52.25
0.15,97.65,50.0,50.0,83.3,73.95,43.15,33.45
0.1,97.65,49.9,49.85,82.05,74.85,50.95,50.95
0.05,97.65,48.6,47.15,54.9,69.15,63.2,53.9
0.01,97.65,50.0,50.0,52.2,55.2,50.0,50.0
0.005,97.65,50.0,50.0,50.0,50.0,50.0,50.0
0.001,97.65,50.0,50.0,50.0,50.0,50.0,50.0
