fraction,model,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
0.001,3.5,98.375,50.0,50.0,50.0,50.0,50.0,50.0
0.005,3.5,98.375,50.0,50.0,49.65,49.225,50.0,50.0
0.01,3.5,98.375,50.0,50.0,49.025,49.925,49.775,50.0
0.05,3.5,98.375,56.95,54.5,58.4,53.975,50.0,49.45
0.1,3.5,98.375,72.15,70.15,70.15,58.625,49.575,48.099999999999994
0.15,3.5,98.375,70.65,76.3,76.55000000000001,63.85,48.775,44.599999999999994
0.2,3.5,98.375,74.6,75.55,80.65,66.07499999999999,47.1,43.2
0.25,3.5,98.375,83.0,82.55,84.6,69.25,49.95,49.425
0.3,3.5,98.375,81.325,83.625,87.625,69.575,49.975,49.65
0.35,3.5,98.375,84.775,82.975,90.6,72.325,46.95,49.8
0.4,3.5,98.375,87.4,83.25,92.6,72.525,49.8,49.9
0.45,3.5,98.375,90.475,85.95,93.225,74.825,49.6,49.95
0.5,3.5,98.375,93.6,87.15,95.55,71.425,49.95,50.0
0.55,3.5,98.375,95.65,91.3,95.725,71.875,50.0,50.0
0.6,3.5,98.375,96.85,93.725,96.275,73.3,50.0,50.0
0.65,3.5,98.375,97.69999999999999,92.32499999999999,96.55,71.55000000000001,50.0,50.0
0.7,3.5,98.375,98.05,87.375,97.32499999999999,73.9,50.0,50.0
0.8,3.5,98.375,98.225,79.69999999999999,97.7,73.675,50.025,50.0
0.9,3.5,98.375,98.375,76.325,98.07499999999999,71.125,70.6,50.0
1.0,3.5,98.375,98.375,72.8,98.375,72.8,98.375,72.8
