Epoch [6/10], Step [1/88], Loss: 0.2243, Train Acc: 93.75%, Test Acc: 96.11%
Epoch [6/10], Step [2/88], Loss: 0.0882, Train Acc: 95.31%, Test Acc: 96.18%
Epoch [6/10], Step [3/88], Loss: 0.1632, Train Acc: 94.79%, Test Acc: 96.14%
Epoch [6/10], Step [4/88], Loss: 0.1481, Train Acc: 95.31%, Test Acc: 96.14%
Epoch [6/10], Step [5/88], Loss: 0.1370, Train Acc: 95.62%, Test Acc: 96.07%
Epoch [6/10], Step [6/88], Loss: 0.1143, Train Acc: 95.83%, Test Acc: 96.07%
Epoch [6/10], Step [7/88], Loss: 0.0785, Train Acc: 95.98%, Test Acc: 96.11%
Epoch [6/10], Step [8/88], Loss: 0.1356, Train Acc: 95.90%, Test Acc: 95.96%
Epoch [6/10], Step [9/88], Loss: 0.1169, Train Acc: 95.83%, Test Acc: 95.96%
Epoch [6/10], Step [10/88], Loss: 0.1294, Train Acc: 95.78%, Test Acc: 96.00%
Epoch [6/10], Step [11/88], Loss: 0.1235, Train Acc: 95.81%, Test Acc: 96.04%
Epoch [6/10], Step [12/88], Loss: 0.1559, Train Acc: 95.77%, Test Acc: 96.11%
Epoch [6/10], Step [13/88], Loss: 0.0809, Train Acc: 95.91%, Test Acc: 96.04%
Epoch [6/10], Step [14/88], Loss: 0.0737, Train Acc: 95.93%, Test Acc: 96.07%
Epoch [6/10], Step [15/88], Loss: 0.0644, Train Acc: 96.09%, Test Acc: 96.11%
Epoch [6/10], Step [16/88], Loss: 0.1418, Train Acc: 95.95%, Test Acc: 96.11%
Epoch [6/10], Step [17/88], Loss: 0.0524, Train Acc: 96.09%, Test Acc: 96.07%
Epoch [6/10], Step [18/88], Loss: 0.1560, Train Acc: 96.01%, Test Acc: 96.07%
Epoch [6/10], Step [19/88], Loss: 0.1427, Train Acc: 95.97%, Test Acc: 96.18%
Epoch [6/10], Step [20/88], Loss: 0.0748, Train Acc: 96.05%, Test Acc: 96.21%
