fraction,model,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
0.001,10.5,63.64285714285714,50.46428571428572,50.46428571428572,50.46428571428572,50.46428571428572,50.46428571428572,50.46428571428572
0.005,10.5,63.64285714285714,50.46428571428572,50.46428571428572,50.46428571428572,50.46428571428572,50.46428571428572,50.46428571428572
0.01,10.5,63.64285714285714,50.46428571428572,50.46428571428572,50.46428571428572,50.55357142857143,50.46428571428572,50.46428571428572
0.05,10.5,63.64285714285714,50.46428571428572,50.46428571428572,50.839285714285715,50.58928571428571,50.46428571428572,50.46428571428572
0.1,10.5,63.64285714285714,50.46428571428572,50.46428571428572,50.48214285714286,50.767857142857146,50.23214285714286,50.07142857142858
0.15,10.5,63.64285714285714,50.46428571428572,50.46428571428572,51.21428571428571,51.42857142857143,50.64285714285714,50.57142857142857
0.2,10.5,63.64285714285714,50.89285714285714,50.89285714285714,52.375,51.91071428571429,50.375,49.839285714285715
0.25,10.5,63.64285714285714,50.92857142857142,51.25,52.83928571428571,51.92857142857143,50.51785714285714,49.83928571428571
0.3,10.5,63.64285714285714,51.69642857142857,54.535714285714285,54.03571428571429,52.589285714285715,50.625,49.89285714285714
0.35,10.5,63.64285714285714,52.517857142857146,55.785714285714285,54.57142857142857,52.82142857142858,50.73214285714286,51.42857142857142
0.4,10.5,63.64285714285714,54.44642857142858,57.98214285714286,55.19642857142857,53.42857142857143,51.910714285714285,51.32142857142857
0.45,10.5,63.64285714285714,55.91071428571429,59.92857142857142,55.55357142857143,54.19642857142858,51.535714285714285,51.017857142857146
0.5,10.5,63.64285714285714,60.10714285714286,59.94642857142857,56.07142857142857,53.92857142857142,51.51785714285714,52.339285714285715
0.55,10.5,63.64285714285714,61.375,59.35714285714286,57.32142857142857,54.82142857142857,53.01785714285714,51.875
0.6,10.5,63.64285714285714,61.375,59.625,58.464285714285715,53.839285714285715,53.285714285714285,51.19642857142858
0.65,10.5,63.64285714285714,61.85714285714286,59.33928571428571,59.08928571428572,55.17857142857143,53.160714285714285,51.67857142857143
0.7,10.5,63.64285714285714,62.07142857142857,58.98214285714286,59.035714285714285,55.48214285714286,53.94642857142857,51.75
0.8,10.5,63.64285714285714,62.83928571428571,57.69642857142857,60.60714285714286,55.910714285714285,56.17857142857143,52.73214285714286
0.9,10.5,63.64285714285714,63.0,55.517857142857146,61.535714285714285,55.35714285714286,59.08928571428572,53.839285714285715
1.0,10.5,63.64285714285714,63.64285714285714,56.160714285714285,63.64285714285714,56.160714285714285,63.64285714285714,56.160714285714285
