fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,100.0,100.0,89.10714285714286,100.0,89.10714285714286,100.0,89.10714285714286
0.9,100.0,99.25,89.17857142857143,97.96428571428571,88.07142857142857,86.85714285714286,87.03571428571429
0.8,100.0,99.42857142857143,92.32142857142857,93.71428571428571,87.5,86.46428571428571,86.32142857142857
0.7,100.0,99.75,90.53571428571429,85.07142857142857,86.89285714285714,82.53571428571429,83.75
0.65,100.0,99.32142857142857,91.92857142857143,83.21428571428571,84.89285714285714,83.85714285714286,80.75
0.6,100.0,99.14285714285714,90.17857142857143,85.25,83.46428571428571,83.35714285714286,79.28571428571429
0.55,100.0,99.17857142857143,90.35714285714286,78.14285714285714,83.53571428571429,79.28571428571429,79.10714285714286
0.5,100.0,98.71428571428571,89.60714285714286,78.71428571428571,81.57142857142857,50.07142857142857,74.60714285714286
0.45,100.0,99.75,89.75,74.75,81.60714285714286,50.07142857142857,73.53571428571429
0.4,100.0,99.14285714285714,84.89285714285714,76.53571428571429,77.75,69.67857142857143,75.75
0.35,100.0,96.07142857142857,84.53571428571429,71.21428571428571,75.64285714285714,70.10714285714286,70.71428571428571
0.3,100.0,92.82142857142857,100.0,68.42857142857143,75.14285714285714,73.85714285714286,72.85714285714286
0.25,100.0,79.32142857142857,65.28571428571429,66.0,69.89285714285714,83.92857142857143,74.35714285714286
0.2,100.0,64.92857142857143,50.07142857142857,61.392857142857146,61.75,49.92857142857143,36.607142857142854
0.15,100.0,55.607142857142854,34.392857142857146,69.82142857142857,65.17857142857143,62.67857142857143,59.035714285714285
0.1,100.0,61.75,41.642857142857146,60.642857142857146,56.32142857142857,53.214285714285715,59.035714285714285
0.05,100.0,49.92857142857143,49.92857142857143,57.32142857142857,50.42857142857143,49.92857142857143,49.92857142857143
0.01,100.0,49.92857142857143,49.92857142857143,49.92857142857143,53.035714285714285,49.92857142857143,49.92857142857143
0.005,100.0,49.92857142857143,49.92857142857143,49.92857142857143,49.92857142857143,49.92857142857143,49.92857142857143
0.001,100.0,49.92857142857143,49.92857142857143,49.92857142857143,49.92857142857143,49.92857142857143,49.92857142857143
