fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,97.8,97.8,96.6,97.8,96.6,97.8,96.6
0.9,97.8,97.75,96.4,97.45,96.8,96.0,95.75
0.8,97.8,97.7,96.55,97.65,95.85,92.4,92.55
0.7,97.8,97.7,97.15,97.3,95.8,53.25,67.0
0.65,97.8,97.4,97.4,97.25,95.05,58.2,71.35
0.6,97.8,97.4,97.35,96.85,93.3,50.05,67.15
0.55,97.8,97.35,97.05,97.0,95.65,50.0,60.75
0.5,97.8,97.35,96.65,96.5,94.15,50.0,63.05
0.45,97.8,97.2,96.7,95.5,93.7,50.95,59.75
0.4,97.8,97.15,96.65,95.35,94.0,55.5,54.5
0.35,97.8,97.15,96.75,94.3,85.3,56.45,56.6
0.3,97.8,97.3,96.65,94.5,91.8,51.65,26.25
0.25,97.8,96.15,97.05,90.1,88.2,53.45,20.35
0.2,97.8,87.7,97.2,87.8,77.45,34.2,13.8
0.15,97.8,54.5,72.5,86.5,78.8,27.6,16.45
0.1,97.8,52.9,62.9,69.95,75.5,47.35,33.65
0.05,97.8,50.2,50.2,68.7,61.8,41.8,31.4
0.01,97.8,50.0,50.0,43.85,56.5,50.0,50.0
0.005,97.8,50.0,50.0,50.25,48.15,50.0,50.0
0.001,97.8,50.0,50.0,50.0,50.0,50.0,50.0
