fraction,model,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
0.001,10.5,87.78571428571428,50.23214285714285,50.23214285714285,50.23214285714285,50.23214285714285,50.23214285714285,50.23214285714285
0.005,10.5,87.78571428571428,50.23214285714285,50.23214285714285,50.23214285714285,50.23214285714285,50.23214285714285,50.23214285714285
0.01,10.5,87.78571428571428,50.23214285714285,50.23214285714285,50.23214285714285,50.23214285714285,50.23214285714285,50.23214285714285
0.05,10.5,87.78571428571428,83.78571428571428,66.94642857142858,53.39285714285714,51.05357142857142,50.35714285714286,49.85714285714286
0.1,10.5,87.78571428571428,83.80357142857142,66.25,55.89285714285714,51.44642857142857,50.60714285714286,50.410714285714285
0.15,10.5,87.78571428571428,84.66071428571428,64.07142857142857,62.14285714285714,51.625,50.35714285714285,50.73214285714286
0.2,10.5,87.78571428571428,85.51785714285714,66.73214285714286,63.0,52.76785714285714,50.25,50.589285714285715
0.25,10.5,87.78571428571428,86.16071428571428,66.67857142857143,65.03571428571429,53.160714285714285,50.41071428571429,50.66071428571429
0.3,10.5,87.78571428571428,86.10714285714286,66.39285714285714,69.51785714285714,53.75,50.51785714285714,50.392857142857146
0.35,10.5,87.78571428571428,85.78571428571428,66.01785714285714,72.67857142857143,54.76785714285714,50.92857142857143,50.39285714285714
0.4,10.5,87.78571428571428,86.26785714285714,65.30357142857142,74.69642857142857,55.535714285714285,51.035714285714285,50.767857142857146
0.45,10.5,87.78571428571428,86.75,64.48214285714286,75.85714285714286,56.0,50.98214285714286,51.25
0.5,10.5,87.78571428571428,87.33928571428572,64.28571428571429,77.48214285714286,56.67857142857143,50.32142857142857,50.625
0.55,10.5,87.78571428571428,87.25,63.67857142857143,79.33928571428572,56.28571428571429,50.535714285714285,51.03571428571429
0.6,10.5,87.78571428571428,87.44642857142858,63.375,81.26785714285714,57.80357142857143,51.017857142857146,50.375
0.65,10.5,87.78571428571428,87.25,63.21428571428571,81.94642857142857,57.910714285714285,50.69642857142857,50.44642857142857
0.7,10.5,87.78571428571428,87.375,63.25,82.66071428571428,58.42857142857143,50.53571428571429,50.55357142857143
0.8,10.5,87.78571428571428,87.46428571428572,63.089285714285715,84.98214285714286,59.44642857142858,50.73214285714286,50.392857142857146
0.9,10.5,87.78571428571428,87.66071428571428,62.55357142857143,86.51785714285714,60.44642857142857,51.32142857142857,51.14285714285714
1.0,10.5,87.78571428571428,87.78571428571428,61.51785714285714,87.78571428571428,61.51785714285714,87.78571428571428,61.51785714285714
