fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,98.0,98.0,71.4,98.0,71.4,98.0,71.4
0.9,98.0,98.0,77.35,97.95,75.2,66.25,50.0
0.8,98.0,98.05,71.05,97.55,75.05,50.25,50.0
0.7,98.0,98.1,86.2,97.45,72.45,69.2,50.0
0.65,98.0,98.15,91.25,96.75,72.3,60.35,50.0
0.6,98.0,97.75,96.5,97.2,69.75,62.45,49.95
0.55,98.0,96.85,97.1,96.55,69.25,62.2,49.95
0.5,98.0,94.6,95.15,96.75,71.05,69.0,49.9
0.45,98.0,91.3,90.45,93.45,68.05,50.0,50.0
0.4,98.0,88.05,85.4,91.85,71.3,49.95,50.0
0.35,98.0,85.35,82.9,91.2,71.55,49.95,50.0
0.3,98.0,80.35,77.05,89.95,64.6,49.95,50.0
0.25,98.0,71.55,65.25,84.15,69.05,76.05,50.0
0.2,98.0,71.3,65.1,84.15,62.2,65.55,50.05
0.15,98.0,68.35,62.05,78.25,59.45,53.7,50.0
0.1,98.0,57.9,59.3,68.25,60.5,52.95,59.3
0.05,98.0,50.0,50.0,67.1,52.5,47.1,56.25
0.01,98.0,50.0,50.0,50.9,49.25,50.0,50.05
0.005,98.0,50.0,50.0,50.0,50.0,50.0,50.0
0.001,98.0,50.0,50.0,50.0,50.0,50.0,50.0
