fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,97.75,97.75,94.67857142857143,97.75,94.67857142857143,97.75,94.67857142857143
0.9,97.75,97.75,95.5,97.07142857142857,93.78571428571429,93.82142857142857,88.89285714285714
0.8,97.75,97.57142857142857,95.82142857142857,96.53571428571429,92.28571428571429,89.46428571428571,81.53571428571429
0.7,97.75,97.60714285714286,96.89285714285714,95.03571428571429,90.71428571428571,79.5,70.07142857142857
0.65,97.75,97.71428571428571,96.96428571428571,94.75,90.35714285714286,76.64285714285714,66.17857142857143
0.6,97.75,97.57142857142857,96.96428571428571,93.60714285714286,87.82142857142857,69.67857142857143,61.0
0.55,97.75,97.46428571428571,96.78571428571429,92.89285714285714,88.25,66.75,58.142857142857146
0.5,97.75,97.39285714285714,96.85714285714286,92.28571428571429,84.96428571428571,58.607142857142854,52.642857142857146
0.45,97.75,97.14285714285714,96.35714285714286,89.07142857142857,81.92857142857143,54.82142857142857,52.0
0.4,97.75,97.07142857142857,96.32142857142857,87.89285714285714,80.5,50.892857142857146,49.035714285714285
0.35,97.75,96.75,96.39285714285714,85.53571428571429,75.89285714285714,48.964285714285715,48.82142857142857
0.3,97.75,96.25,95.82142857142857,81.82142857142857,74.75,51.07142857142857,49.92857142857143
0.25,97.75,95.82142857142857,95.57142857142857,77.85714285714286,66.60714285714286,51.535714285714285,49.42857142857143
0.2,97.75,95.39285714285714,94.89285714285714,72.25,68.28571428571429,50.0,50.0
0.15,97.75,91.57142857142857,90.60714285714286,69.67857142857143,61.785714285714285,49.035714285714285,47.642857142857146
0.1,97.75,90.96428571428571,89.89285714285714,61.857142857142854,57.17857142857143,44.464285714285715,45.892857142857146
0.05,97.75,83.17857142857143,83.14285714285714,57.5,52.214285714285715,48.035714285714285,49.035714285714285
0.01,97.75,62.357142857142854,62.857142857142854,50.714285714285715,50.857142857142854,50.285714285714285,50.642857142857146
0.005,97.75,59.642857142857146,59.67857142857143,49.285714285714285,50.285714285714285,49.214285714285715,49.214285714285715
0.001,97.75,49.214285714285715,49.214285714285715,49.214285714285715,49.214285714285715,49.214285714285715,49.214285714285715
