fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,95.0,95.0,82.64285714285714,95.0,82.64285714285714,95.0,82.64285714285714
0.9,95.0,94.89285714285714,90.07142857142857,90.64285714285714,82.28571428571429,86.0,79.92857142857143
0.8,95.0,94.57142857142857,94.39285714285714,85.32142857142857,82.67857142857143,50.214285714285715,68.85714285714286
0.7,95.0,94.39285714285714,87.14285714285714,83.75,79.92857142857143,72.92857142857143,88.28571428571429
0.65,95.0,94.5,83.21428571428571,79.28571428571429,77.14285714285714,63.607142857142854,90.5
0.6,95.0,94.17857142857143,85.25,70.25,74.82142857142857,57.17857142857143,86.25
0.55,95.0,92.35714285714286,87.82142857142857,75.10714285714286,77.14285714285714,53.32142857142857,90.0
0.5,95.0,91.42857142857143,92.14285714285714,71.03571428571429,76.17857142857143,85.78571428571429,87.92857142857143
0.45,95.0,90.03571428571429,91.75,61.25,71.25,57.142857142857146,86.5
0.4,95.0,90.32142857142857,80.75,65.0,72.07142857142857,73.07142857142857,81.75
0.35,95.0,86.25,77.60714285714286,66.10714285714286,65.35714285714286,77.39285714285714,78.28571428571429
0.3,95.0,81.35714285714286,86.60714285714286,69.85714285714286,63.75,70.10714285714286,81.17857142857143
0.25,95.0,61.92857142857143,72.57142857142857,61.32142857142857,64.85714285714286,50.107142857142854,76.92857142857143
0.2,95.0,49.785714285714285,49.785714285714285,63.535714285714285,61.82142857142857,49.785714285714285,49.785714285714285
0.15,95.0,49.785714285714285,49.785714285714285,52.107142857142854,54.75,64.25,49.785714285714285
0.1,95.0,49.785714285714285,49.785714285714285,59.035714285714285,49.714285714285715,49.785714285714285,49.785714285714285
0.05,95.0,49.785714285714285,49.785714285714285,48.92857142857143,52.392857142857146,49.785714285714285,49.785714285714285
0.01,95.0,49.785714285714285,49.785714285714285,49.785714285714285,49.785714285714285,49.785714285714285,49.785714285714285
0.005,95.0,49.785714285714285,49.785714285714285,49.785714285714285,49.785714285714285,49.785714285714285,49.785714285714285
0.001,95.0,49.785714285714285,49.785714285714285,49.785714285714285,49.785714285714285,49.785714285714285,49.785714285714285
