fraction,model,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
0.001,7.0,84.06666666666666,50.0,50.0,50.0,50.0,50.0,50.0
0.005,7.0,84.06666666666666,50.96666666666667,50.53333333333333,49.93333333333333,49.766666666666666,50.16666666666666,49.96666666666667
0.01,7.0,84.06666666666666,51.9,52.2,50.16666666666666,49.9,50.73333333333333,49.96666666666667
0.05,7.0,84.06666666666666,58.2,59.13333333333333,51.43333333333333,51.03333333333333,50.8,49.86666666666667
0.1,7.0,84.06666666666666,63.86666666666667,62.9,53.2,53.7,49.833333333333336,50.63333333333333
0.15,7.0,84.06666666666666,67.7,66.9,55.833333333333336,54.266666666666666,50.6,50.46666666666667
0.2,7.0,84.06666666666666,70.46666666666667,68.63333333333334,56.8,55.5,50.766666666666666,50.333333333333336
0.25,7.0,84.06666666666666,74.46666666666667,72.6,58.7,57.03333333333333,49.93333333333333,50.3
0.3,7.0,84.06666666666666,75.4,73.76666666666667,60.06666666666667,58.63333333333333,51.86666666666667,51.36666666666667
0.35,7.0,84.06666666666666,77.5,75.43333333333334,62.7,60.63333333333333,52.23333333333333,51.73333333333333
0.4,7.0,84.06666666666666,78.73333333333333,77.46666666666667,63.96666666666667,62.23333333333333,53.63333333333333,52.93333333333333
0.45,7.0,84.06666666666666,80.33333333333333,78.93333333333334,65.7,62.5,54.63333333333333,53.46666666666667
0.5,7.0,84.06666666666666,81.16666666666667,79.86666666666666,68.76666666666667,64.43333333333334,56.06666666666667,55.43333333333333
0.55,7.0,84.06666666666666,81.96666666666667,80.03333333333333,71.3,65.5,58.266666666666666,57.86666666666667
0.6,7.0,84.06666666666666,82.63333333333334,81.1,72.23333333333333,66.8,60.766666666666666,59.1
0.65,7.0,84.06666666666666,82.9,80.93333333333334,74.0,68.0,64.5,61.266666666666666
0.7,7.0,84.06666666666666,83.4,80.96666666666667,75.76666666666667,70.16666666666667,64.2,61.93333333333333
0.8,7.0,84.06666666666666,83.6,80.0,78.46666666666667,73.06666666666666,71.0,67.8
0.9,7.0,84.06666666666666,83.96666666666667,79.56666666666666,81.26666666666667,75.63333333333334,75.63333333333334,71.83333333333333
1.0,7.0,84.06666666666666,84.06666666666666,78.1,84.06666666666666,78.1,84.06666666666666,78.1
