fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,100.0,100.0,87.75,100.0,87.75,100.0,87.75
0.9,100.0,100.0,86.78571428571429,97.57142857142857,87.75,89.07142857142857,84.17857142857143
0.8,100.0,100.0,91.82142857142857,94.39285714285714,86.53571428571429,87.53571428571429,84.89285714285714
0.7,100.0,100.0,89.03571428571429,92.25,86.60714285714286,80.96428571428571,83.89285714285714
0.65,100.0,100.0,91.60714285714286,89.53571428571429,82.53571428571429,85.75,85.75
0.6,100.0,100.0,87.14285714285714,85.10714285714286,85.25,91.39285714285714,86.96428571428571
0.55,100.0,100.0,91.89285714285714,83.57142857142857,82.57142857142857,89.82142857142857,88.10714285714286
0.5,100.0,97.53571428571429,99.82142857142857,80.57142857142857,82.28571428571429,81.60714285714286,87.53571428571429
0.45,100.0,100.0,98.14285714285714,79.89285714285714,80.82142857142857,84.82142857142857,87.17857142857143
0.4,100.0,95.92857142857143,99.17857142857143,82.5,79.78571428571429,74.32142857142857,85.0
0.35,100.0,76.92857142857143,100.0,77.46428571428571,75.21428571428571,50.464285714285715,50.464285714285715
0.3,100.0,73.17857142857143,90.85714285714286,74.25,74.32142857142857,50.464285714285715,50.464285714285715
0.25,100.0,70.35714285714286,66.75,70.21428571428571,68.42857142857143,33.75,50.464285714285715
0.2,100.0,70.67857142857143,68.28571428571429,68.28571428571429,71.57142857142857,85.10714285714286,59.07142857142857
0.15,100.0,67.07142857142857,53.82142857142857,63.5,62.642857142857146,50.464285714285715,50.464285714285715
0.1,100.0,70.96428571428571,68.71428571428571,62.17857142857143,57.107142857142854,45.392857142857146,50.464285714285715
0.05,100.0,83.46428571428571,83.46428571428571,54.5,58.17857142857143,50.464285714285715,50.464285714285715
0.01,100.0,50.464285714285715,50.464285714285715,50.464285714285715,50.464285714285715,50.464285714285715,50.464285714285715
0.005,100.0,50.464285714285715,50.464285714285715,50.464285714285715,50.464285714285715,50.464285714285715,50.464285714285715
0.001,100.0,50.464285714285715,50.464285714285715,50.464285714285715,50.464285714285715,50.464285714285715,50.464285714285715
