fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,97.9,97.9,50.0,97.9,50.0,97.9,50.0
0.9,97.9,97.95,50.0,95.0,51.1,50.0,50.0
0.8,97.9,98.0,51.75,95.25,52.9,50.0,50.0
0.7,97.9,98.05,57.75,88.45,51.8,50.0,50.0
0.65,97.9,98.0,93.45,88.9,55.6,50.0,50.0
0.6,97.9,98.0,94.95,92.75,53.85,50.0,50.0
0.55,97.9,97.55,96.15,85.5,53.4,50.0,50.0
0.5,97.9,97.1,95.8,85.6,57.45,50.0,50.0
0.45,97.9,96.4,94.05,82.9,50.15,50.0,50.0
0.4,97.9,95.4,92.3,66.6,50.25,50.0,50.0
0.35,97.9,94.95,92.05,79.0,51.75,50.5,50.6
0.3,97.9,93.4,89.2,71.0,50.85,50.0,50.05
0.25,97.9,90.95,81.1,64.65,48.0,50.0,50.05
0.2,97.9,88.75,75.1,57.05,50.0,50.0,50.05
0.15,97.9,88.55,79.2,55.0,49.3,51.45,51.45
0.1,97.9,87.95,79.9,52.15,49.5,50.0,50.0
0.05,97.9,92.55,92.25,50.05,49.6,50.0,50.05
0.01,97.9,50.0,50.0,50.0,50.0,50.0,50.0
0.005,97.9,50.0,50.0,50.0,50.0,50.0,50.0
0.001,97.9,50.0,50.0,50.0,50.0,50.0,50.0
