fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,98.2,98.2,71.9,98.2,71.9,98.2,71.9
0.9,98.2,98.2,78.55,97.3,76.65,79.95,62.3
0.8,98.2,98.05,86.4,95.9,70.3,82.1,50.05
0.7,98.2,97.65,92.95,93.2,71.3,51.65,50.0
0.65,98.2,97.6,93.0,91.95,67.5,50.0,50.0
0.6,98.2,97.35,93.05,93.55,72.85,59.0,73.7
0.55,98.2,96.55,92.3,88.4,71.25,74.55,50.0
0.5,98.2,96.5,93.8,89.9,62.3,76.5,50.0
0.45,98.2,96.15,94.75,83.85,67.55,50.0,50.0
0.4,98.2,94.8,92.1,88.15,68.8,50.0,50.0
0.35,98.2,92.25,83.8,85.65,73.6,50.0,50.0
0.3,98.2,90.15,80.3,84.6,64.4,50.0,50.0
0.25,98.2,87.65,77.25,74.05,66.0,50.0,50.0
0.2,98.2,92.2,90.8,76.15,66.7,49.95,50.25
0.15,98.2,91.9,91.9,67.9,60.6,54.85,53.4
0.1,98.2,91.25,91.55,66.95,62.85,37.6,28.4
0.05,98.2,50.0,50.0,56.75,55.15,50.0,50.0
0.01,98.2,50.0,50.0,50.0,50.0,50.0,50.0
0.005,98.2,50.0,50.0,50.0,50.0,50.0,50.0
0.001,98.2,50.0,50.0,50.0,50.0,50.0,50.0
