fraction,model,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
0.001,3.5,98.3,50.0,50.0,50.0,50.0,50.0,50.0
0.005,3.5,98.3,50.0,50.0,50.0,50.0,50.0,50.0
0.01,3.5,98.3,50.0,50.0,48.9,49.525,50.0,50.0
0.05,3.5,98.3,50.0,50.0,57.925,51.325,48.2,49.650000000000006
0.1,3.5,98.3,50.0,50.0,61.9,54.575,49.775,49.425
0.15,3.5,98.3,66.2,72.8,71.125,57.175,49.95,49.95
0.2,3.5,98.3,77.975,81.975,76.275,59.55,49.900000000000006,49.900000000000006
0.25,3.5,98.3,83.575,81.975,82.2,59.724999999999994,49.525,49.9
0.3,3.5,98.3,85.0,84.475,85.65,61.1,49.175,49.975
0.35,3.5,98.3,87.0,84.325,88.225,63.225,50.0,50.0
0.4,3.5,98.3,88.45,85.3,90.225,58.9,50.0,50.0
0.45,3.5,98.3,91.67500000000001,90.875,92.75,56.25,49.925,49.85
0.5,3.5,98.3,93.35,92.42500000000001,94.75,59.7,50.0,50.0
0.55,3.5,98.3,94.975,93.525,95.25,58.3,50.0,50.0
0.6,3.5,98.3,96.25,91.775,95.42500000000001,58.150000000000006,50.0,50.0
0.65,3.5,98.3,97.4,86.425,96.32499999999999,54.7,50.0,50.0
0.7,3.5,98.3,97.8,74.3,97.0,57.525000000000006,50.0,50.0
0.8,3.5,98.3,98.025,54.3,97.67500000000001,54.3,50.0,50.0
0.9,3.5,98.3,98.25,50.9,97.95,52.075,50.0,50.0
1.0,3.5,98.3,98.3,50.95,98.3,50.95,98.3,50.95
