fraction,model,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
0.001,7.0,92.21428571428572,50.42857142857143,50.42857142857143,50.42857142857143,50.42857142857143,50.42857142857143,50.42857142857143
0.005,7.0,92.21428571428572,50.42857142857143,50.42857142857143,50.42857142857143,50.42857142857143,50.42857142857143,50.42857142857143
0.01,7.0,92.21428571428572,50.42857142857143,50.42857142857143,50.42857142857143,50.42857142857143,50.42857142857143,50.42857142857143
0.05,7.0,92.21428571428572,50.392857142857146,50.392857142857146,50.96428571428572,52.785714285714285,50.67857142857143,50.67857142857143
0.1,7.0,92.21428571428572,50.67857142857143,50.42857142857143,53.785714285714285,54.35714285714285,51.035714285714285,50.85714285714285
0.15,7.0,92.21428571428572,50.67857142857143,50.67857142857143,61.42857142857143,57.75,50.67857142857143,50.67857142857143
0.2,7.0,92.21428571428572,60.96428571428572,68.92857142857143,62.035714285714285,61.42857142857143,50.57142857142857,50.57142857142857
0.25,7.0,92.21428571428572,64.89285714285714,75.60714285714286,65.57142857142857,65.35714285714286,51.035714285714285,49.535714285714285
0.3,7.0,92.21428571428572,72.42857142857143,79.39285714285714,65.46428571428571,69.10714285714286,52.82142857142857,51.035714285714285
0.35,7.0,92.21428571428572,78.03571428571429,80.25,67.92857142857143,70.35714285714286,65.03571428571429,60.892857142857146
0.4,7.0,92.21428571428572,85.03571428571429,84.21428571428571,71.07142857142857,70.03571428571429,67.60714285714286,65.03571428571429
0.45,7.0,92.21428571428572,88.5,86.14285714285714,72.25,71.67857142857143,69.96428571428571,70.25
0.5,7.0,92.21428571428572,88.92857142857143,88.25,74.35714285714286,79.67857142857143,72.75,66.39285714285714
0.55,7.0,92.21428571428572,89.64285714285714,90.0,77.35714285714286,80.0,75.46428571428571,69.57142857142857
0.6,7.0,92.21428571428572,90.78571428571428,86.60714285714286,77.82142857142857,80.14285714285714,70.21428571428571,72.10714285714286
0.65,7.0,92.21428571428572,91.03571428571428,87.46428571428571,81.89285714285714,81.03571428571429,75.25,69.25
0.7,7.0,92.21428571428572,91.39285714285714,89.03571428571429,82.57142857142857,81.32142857142857,78.60714285714286,73.07142857142857
0.8,7.0,92.21428571428572,91.75,87.85714285714286,86.78571428571429,82.03571428571429,79.85714285714286,76.21428571428571
0.9,7.0,92.21428571428572,91.96428571428572,86.92857142857143,90.35714285714286,83.46428571428571,85.67857142857143,82.32142857142857
1.0,7.0,92.21428571428572,92.21428571428572,84.53571428571429,92.21428571428572,84.53571428571429,92.21428571428572,84.53571428571429
