fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,51.964285714285715,51.964285714285715,50.17857142857143,51.964285714285715,50.17857142857143,51.964285714285715,50.17857142857143
0.9,51.964285714285715,50.25,50.035714285714285,50.892857142857146,48.035714285714285,50.0,50.107142857142854
0.8,51.964285714285715,50.285714285714285,50.035714285714285,52.214285714285715,50.464285714285715,50.785714285714285,50.32142857142857
0.7,51.964285714285715,50.107142857142854,50.5,49.857142857142854,50.392857142857146,51.17857142857143,50.892857142857146
0.65,51.964285714285715,50.392857142857146,49.607142857142854,51.857142857142854,51.214285714285715,49.857142857142854,49.92857142857143
0.6,51.964285714285715,50.42857142857143,50.0,50.607142857142854,51.392857142857146,49.92857142857143,50.07142857142857
0.55,51.964285714285715,50.142857142857146,49.57142857142857,51.214285714285715,51.285714285714285,49.892857142857146,49.964285714285715
0.5,51.964285714285715,49.82142857142857,49.07142857142857,49.17857142857143,48.357142857142854,49.857142857142854,49.964285714285715
0.45,51.964285714285715,49.82142857142857,49.357142857142854,51.32142857142857,49.57142857142857,50.07142857142857,50.07142857142857
0.4,51.964285714285715,49.607142857142854,48.92857142857143,51.535714285714285,50.214285714285715,49.964285714285715,49.67857142857143
0.35,51.964285714285715,50.07142857142857,49.92857142857143,50.464285714285715,49.785714285714285,49.785714285714285,49.82142857142857
0.3,51.964285714285715,49.857142857142854,49.785714285714285,49.92857142857143,50.92857142857143,49.5,49.67857142857143
0.25,51.964285714285715,50.57142857142857,50.07142857142857,48.17857142857143,48.92857142857143,50.07142857142857,50.785714285714285
0.2,51.964285714285715,50.5,50.5,49.07142857142857,48.17857142857143,50.67857142857143,50.67857142857143
0.15,51.964285714285715,50.5,50.5,51.607142857142854,48.642857142857146,49.964285714285715,49.964285714285715
0.1,51.964285714285715,50.714285714285715,50.714285714285715,49.857142857142854,50.07142857142857,49.964285714285715,49.964285714285715
0.05,51.964285714285715,49.964285714285715,49.964285714285715,50.785714285714285,49.285714285714285,49.964285714285715,49.964285714285715
0.01,51.964285714285715,49.964285714285715,49.964285714285715,49.964285714285715,49.964285714285715,49.964285714285715,49.964285714285715
0.005,51.964285714285715,49.964285714285715,49.964285714285715,49.964285714285715,49.964285714285715,49.964285714285715,49.964285714285715
0.001,51.964285714285715,49.964285714285715,49.964285714285715,49.964285714285715,49.964285714285715,49.964285714285715,49.964285714285715
