fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.7,100.0,100.0,100.0,100.0,100.0,48.03333333333333,52.43333333333333
0.65,100.0,100.0,100.0,100.0,100.0,90.6,98.86666666666666
0.6,100.0,100.0,100.0,100.0,97.9,50.06666666666667,50.2
0.55,100.0,100.0,100.0,98.06666666666666,100.0,50.2,50.2
0.5,100.0,100.0,100.0,100.0,92.8,1.9,26.266666666666666
0.45,100.0,100.0,100.0,93.33333333333333,97.93333333333334,99.83333333333333,96.63333333333334
0.4,100.0,100.0,100.0,93.0,94.06666666666666,50.2,50.2
0.35,100.0,100.0,100.0,93.0,92.6,50.2,50.2
0.3,100.0,100.0,100.0,92.6,88.3,50.2,50.2
0.25,100.0,100.0,100.0,93.4,87.56666666666666,50.2,50.2
0.2,100.0,100.0,100.0,76.6,87.6,38.166666666666664,28.333333333333332
0.15,100.0,100.0,100.0,77.6,79.26666666666667,50.2,50.13333333333333
0.1,100.0,100.0,100.0,79.7,64.76666666666667,50.2,50.2
0.05,100.0,100.0,100.0,60.63333333333333,61.06666666666667,50.2,50.2
0.01,100.0,50.2,50.2,50.2,50.2,50.2,50.2
0.005,100.0,50.2,50.2,50.2,50.2,50.2,50.2
0.001,100.0,50.2,50.2,50.2,50.2,50.2,50.2
