fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,97.8,97.8,92.25,97.8,92.25,97.8,92.25
0.9,97.8,97.7,93.75,97.8,91.95,93.6,84.3
0.8,97.8,97.7,96.2,97.5,92.95,92.45,83.95
0.7,97.8,97.35,97.5,96.8,91.8,84.65,80.45
0.65,97.8,97.4,97.55,97.3,91.55,84.55,81.9
0.6,97.8,97.4,97.3,97.05,91.8,90.7,87.7
0.55,97.8,97.3,97.0,97.05,89.45,92.2,88.4
0.5,97.8,97.15,96.8,96.5,91.4,44.45,61.4
0.45,97.8,96.85,96.65,96.35,90.6,26.9,60.85
0.4,97.8,96.2,96.7,95.75,88.45,53.25,80.35
0.35,97.8,94.9,96.9,95.05,91.25,33.7,85.8
0.3,97.8,92.75,96.7,94.45,89.3,35.4,82.85
0.25,97.8,63.05,78.8,93.05,87.6,17.25,64.85
0.2,97.8,50.2,50.05,90.85,82.9,28.4,71.2
0.15,97.8,50.0,50.0,87.05,83.6,72.6,84.3
0.1,97.8,51.15,64.35,78.15,74.05,54.5,57.6
0.05,97.8,50.0,50.0,67.2,63.7,58.9,65.85
0.01,97.8,50.0,50.0,53.25,50.6,50.0,50.0
0.005,97.8,50.0,50.0,53.1,49.3,50.0,50.0
0.001,97.8,50.0,50.0,50.0,50.0,50.0,50.0
