fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,98.0,98.0,79.6,98.0,79.6,98.0,79.6
0.9,98.0,97.9,82.75,97.8,74.15,50.0,50.0
0.8,98.0,97.75,91.65,96.75,75.95,50.0,50.0
0.7,98.0,97.35,94.85,97.25,76.7,50.0,50.1
0.65,98.0,97.15,93.0,87.75,72.95,50.0,50.05
0.6,98.0,96.7,92.4,86.7,66.95,50.0,50.0
0.55,98.0,95.8,91.55,82.6,62.65,50.0,50.05
0.5,98.0,96.15,94.6,92.8,60.25,50.0,50.1
0.45,98.0,97.2,95.6,85.5,59.4,50.0,50.0
0.4,98.0,97.2,93.45,70.25,55.3,50.05,50.05
0.35,98.0,96.8,93.45,72.35,56.3,50.05,50.0
0.3,98.0,96.55,87.75,69.5,64.35,50.0,50.0
0.25,98.0,96.5,86.05,77.1,55.5,50.05,50.2
0.2,98.0,96.55,71.0,64.55,52.0,51.4,51.7
0.15,98.0,96.65,80.8,62.35,50.8,53.45,53.7
0.1,98.0,95.4,93.2,55.0,49.8,68.6,62.75
0.05,98.0,95.05,92.1,52.15,50.65,38.25,38.25
0.01,98.0,50.0,50.0,50.0,50.0,50.0,50.0
0.005,98.0,50.0,50.0,50.0,50.0,50.0,50.0
0.001,98.0,50.0,50.0,50.0,50.0,50.0,50.0
