fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,96.82142857142857,96.82142857142857,72.21428571428571,96.82142857142857,72.21428571428571,96.82142857142857,72.21428571428571
0.9,96.82142857142857,96.0,72.71428571428571,92.39285714285714,70.03571428571429,54.25,51.035714285714285
0.8,96.82142857142857,94.25,76.53571428571429,84.25,65.75,50.25,50.92857142857143
0.7,96.82142857142857,93.53571428571429,83.32142857142857,73.17857142857143,58.67857142857143,49.964285714285715,50.892857142857146
0.65,96.82142857142857,94.46428571428571,85.0,71.42857142857143,60.035714285714285,49.57142857142857,48.357142857142854
0.6,96.82142857142857,90.14285714285714,84.89285714285714,73.71428571428571,58.82142857142857,50.57142857142857,49.67857142857143
0.55,96.82142857142857,76.42857142857143,89.25,61.5,60.25,50.32142857142857,50.57142857142857
0.5,96.82142857142857,76.46428571428571,85.46428571428571,59.07142857142857,59.75,50.035714285714285,46.82142857142857
0.45,96.82142857142857,69.60714285714286,79.57142857142857,64.46428571428571,53.964285714285715,49.07142857142857,43.785714285714285
0.4,96.82142857142857,66.46428571428571,69.14285714285714,55.32142857142857,60.75,63.857142857142854,39.67857142857143
0.35,96.82142857142857,64.25,66.28571428571429,55.392857142857146,55.785714285714285,54.857142857142854,31.642857142857142
0.3,96.82142857142857,68.96428571428571,67.25,56.035714285714285,54.25,44.92857142857143,24.428571428571427
0.25,96.82142857142857,69.78571428571429,68.85714285714286,53.857142857142854,51.892857142857146,19.75,22.035714285714285
0.2,96.82142857142857,58.75,66.67857142857143,49.32142857142857,45.32142857142857,35.607142857142854,31.642857142857142
0.15,96.82142857142857,39.607142857142854,48.25,57.142857142857146,53.964285714285715,48.0,39.857142857142854
0.1,96.82142857142857,24.178571428571427,27.428571428571427,55.214285714285715,51.285714285714285,50.785714285714285,50.785714285714285
0.05,96.82142857142857,11.142857142857142,11.142857142857142,48.285714285714285,51.607142857142854,50.785714285714285,50.785714285714285
0.01,96.82142857142857,50.785714285714285,50.785714285714285,50.785714285714285,50.785714285714285,50.785714285714285,50.785714285714285
0.005,96.82142857142857,50.785714285714285,50.785714285714285,50.785714285714285,50.785714285714285,50.785714285714285,50.785714285714285
0.001,96.82142857142857,50.785714285714285,50.785714285714285,50.785714285714285,50.785714285714285,50.785714285714285,50.785714285714285
