fraction,model,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
0.001,14.5,97.94999999999999,50.0,50.0,50.0,50.0,50.0,50.0
0.005,14.5,97.94999999999999,50.0,50.0,50.0,50.0,50.0,50.0
0.01,14.5,97.94999999999999,50.0,50.0,51.400000000000006,50.3,50.0,50.0
0.05,14.5,97.94999999999999,50.0,50.0,61.150000000000006,56.775,49.85,50.0
0.1,14.5,97.94999999999999,53.05,55.75,72.7,60.8,50.225,50.0
0.15,14.5,97.94999999999999,83.69999999999999,86.80000000000001,78.3,68.0,50.475,50.0
0.2,14.5,97.94999999999999,90.425,91.4,82.75,71.07499999999999,50.025,50.05
0.25,14.5,97.94999999999999,93.425,93.075,87.375,74.375,50.025,51.175
0.3,14.5,97.94999999999999,93.475,94.1,90.775,75.325,50.25,53.675
0.35,14.5,97.94999999999999,95.575,94.80000000000001,92.30000000000001,74.9,50.0,57.5
0.4,14.5,97.94999999999999,96.35,95.1,94.0,77.0,50.05,54.125
0.45,14.5,97.94999999999999,96.625,95.65,94.67500000000001,82.32499999999999,50.0,51.225
0.5,14.5,97.94999999999999,96.75,96.025,95.65,82.82499999999999,50.925,51.0
0.55,14.5,97.94999999999999,97.025,96.475,96.025,85.725,50.95,54.75
0.6,14.5,97.94999999999999,97.25,96.8,96.55,81.92500000000001,50.875,55.125
0.65,14.5,97.94999999999999,97.475,96.4,96.82499999999999,85.5,50.175,50.425
0.7,14.5,97.94999999999999,97.625,95.82499999999999,97.07499999999999,86.1,54.8,54.3
0.8,14.5,97.94999999999999,97.85,92.925,97.42500000000001,88.65,67.0,62.224999999999994
0.9,14.5,97.94999999999999,97.875,89.2,97.57499999999999,87.67500000000001,86.44999999999999,59.95
1.0,14.5,97.94999999999999,97.94999999999999,88.45,97.94999999999999,88.45,97.94999999999999,88.45
