fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,97.6,97.6,94.55,97.6,94.55,97.6,94.55
0.9,97.6,97.6,94.25,97.4,94.1,93.95,80.9
0.8,97.6,97.6,95.6,97.4,94.5,71.55,57.7
0.7,97.6,97.45,96.9,96.9,93.35,53.7,52.6
0.65,97.6,97.3,97.15,97.1,93.5,62.1,53.1
0.6,97.6,97.25,97.3,96.55,93.0,55.4,51.35
0.55,97.6,97.15,96.9,94.95,92.55,52.85,50.4
0.5,97.6,97.05,96.6,95.35,92.9,54.65,50.05
0.45,97.6,97.0,96.35,93.85,90.8,70.3,56.15
0.4,97.6,96.75,96.3,95.55,88.35,41.35,41.85
0.35,97.6,96.3,96.15,90.2,91.35,40.15,36.05
0.3,97.6,94.4,96.1,94.25,85.55,50.25,36.55
0.25,97.6,76.0,97.0,89.3,86.2,53.4,52.7
0.2,97.6,57.1,87.05,87.5,81.5,61.4,53.55
0.15,97.6,51.2,52.7,81.1,75.25,44.25,48.6
0.1,97.6,50.05,50.05,75.1,67.95,43.9,53.2
0.05,97.6,50.0,50.0,61.6,59.4,70.6,71.4
0.01,97.6,50.0,50.0,52.5,51.0,47.6,57.05
0.005,97.6,50.0,50.0,52.95,50.05,50.0,50.0
0.001,97.6,50.0,50.0,50.0,50.0,50.0,50.0
