fraction,model,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
0.001,7.0,93.14285714285714,50.035714285714285,50.035714285714285,50.035714285714285,50.035714285714285,50.035714285714285,50.035714285714285
0.005,7.0,93.14285714285714,50.035714285714285,50.035714285714285,50.035714285714285,50.035714285714285,50.035714285714285,50.035714285714285
0.01,7.0,93.14285714285714,50.035714285714285,50.035714285714285,50.0,50.035714285714285,50.035714285714285,50.035714285714285
0.05,7.0,93.14285714285714,50.10714285714285,50.10714285714285,52.25,52.035714285714285,50.035714285714285,50.10714285714285
0.1,7.0,93.14285714285714,51.82142857142857,51.82142857142857,55.96428571428572,56.85714285714285,50.142857142857146,50.42857142857143
0.15,7.0,93.14285714285714,64.46428571428571,64.57142857142857,59.17857142857143,57.57142857142857,50.642857142857146,49.96428571428572
0.2,7.0,93.14285714285714,72.92857142857143,61.85714285714285,63.642857142857146,61.25,47.32142857142857,49.92857142857143
0.25,7.0,93.14285714285714,73.39285714285714,82.89285714285714,66.64285714285714,65.25,49.75,49.32142857142857
0.3,7.0,93.14285714285714,81.39285714285714,85.0,71.03571428571429,65.5,49.892857142857146,46.785714285714285
0.35,7.0,93.14285714285714,84.64285714285714,84.82142857142857,65.64285714285714,67.5,53.71428571428572,47.42857142857143
0.4,7.0,93.14285714285714,88.92857142857143,85.60714285714286,72.67857142857143,68.92857142857143,65.64285714285714,48.85714285714285
0.45,7.0,93.14285714285714,90.21428571428572,91.21428571428572,75.92857142857143,74.0,52.57142857142857,50.32142857142857
0.5,7.0,93.14285714285714,91.42857142857144,90.78571428571428,76.85714285714286,75.39285714285714,55.85714285714285,53.0
0.55,7.0,93.14285714285714,91.78571428571428,90.60714285714286,79.53571428571429,76.89285714285714,58.32142857142857,56.92857142857143
0.6,7.0,93.14285714285714,91.78571428571428,90.82142857142856,81.64285714285714,77.10714285714286,66.0,66.0
0.65,7.0,93.14285714285714,92.28571428571428,90.39285714285714,83.85714285714286,77.96428571428571,71.35714285714286,67.5
0.7,7.0,93.14285714285714,92.71428571428572,90.75,84.32142857142857,78.64285714285714,74.82142857142857,72.03571428571429
0.8,7.0,93.14285714285714,93.17857142857144,85.67857142857143,85.17857142857143,81.17857142857143,82.82142857142857,74.32142857142857
0.9,7.0,93.14285714285714,93.21428571428572,84.46428571428571,92.03571428571428,79.96428571428571,87.0,75.5
1.0,7.0,93.14285714285714,93.14285714285714,79.39285714285714,93.14285714285714,79.39285714285714,93.14285714285714,79.39285714285714
