fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,98.45,98.45,57.05,98.45,57.05,98.45,57.05
0.9,98.45,98.4,53.1,98.15,58.8,50.0,50.0
0.8,98.45,98.35,52.15,98.0,57.75,50.0,50.0
0.7,98.45,98.15,69.9,97.6,59.25,50.0,50.0
0.65,98.45,97.8,85.25,97.0,63.75,73.5,76.5
0.6,98.45,95.9,93.85,96.8,63.3,73.65,73.7
0.55,98.45,93.7,96.2,95.75,67.0,66.65,62.6
0.5,98.45,90.95,96.5,95.45,60.95,50.0,50.0
0.45,98.45,89.0,94.45,93.5,59.1,50.0,50.0
0.4,98.45,87.45,91.7,92.45,59.5,50.0,50.0
0.35,98.45,87.15,92.0,91.1,64.25,28.7,66.15
0.3,98.45,89.1,92.7,91.75,63.0,49.55,57.7
0.25,98.45,85.6,91.5,81.65,61.9,51.05,50.65
0.2,98.45,72.45,82.45,84.9,71.05,50.25,50.15
0.15,98.45,51.55,50.55,67.8,61.25,50.95,49.95
0.1,98.45,50.0,50.0,71.9,58.8,52.35,56.3
0.05,98.45,50.0,50.0,61.4,54.05,51.45,55.4
0.01,98.45,50.0,50.0,50.15,51.05,50.0,50.0
0.005,98.45,50.0,50.0,50.0,50.0,50.0,50.0
0.001,98.45,50.0,50.0,50.0,50.0,50.0,50.0
