fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,87.03571428571429,87.03571428571429,60.857142857142854,87.03571428571429,60.857142857142854,87.03571428571429,60.857142857142854
0.9,87.03571428571429,87.07142857142857,62.964285714285715,85.14285714285714,60.07142857142857,50.392857142857146,52.607142857142854
0.8,87.03571428571429,87.28571428571429,63.285714285714285,84.92857142857143,59.25,51.535714285714285,52.035714285714285
0.7,87.03571428571429,87.21428571428571,62.57142857142857,81.85714285714286,58.785714285714285,50.32142857142857,51.67857142857143
0.65,87.03571428571429,87.14285714285714,62.535714285714285,81.5,57.42857142857143,50.32142857142857,50.857142857142854
0.6,87.03571428571429,86.67857142857143,63.5,80.60714285714286,57.285714285714285,48.714285714285715,52.214285714285715
0.55,87.03571428571429,86.67857142857143,64.28571428571429,79.10714285714286,56.57142857142857,51.07142857142857,51.642857142857146
0.5,87.03571428571429,86.39285714285714,64.32142857142857,78.46428571428571,56.285714285714285,51.5,51.142857142857146
0.45,87.03571428571429,86.10714285714286,65.35714285714286,76.28571428571429,56.642857142857146,50.464285714285715,51.32142857142857
0.4,87.03571428571429,86.42857142857143,63.892857142857146,71.5,54.857142857142854,51.92857142857143,51.642857142857146
0.35,87.03571428571429,85.89285714285714,65.07142857142857,69.10714285714286,54.92857142857143,52.0,51.964285714285715
0.3,87.03571428571429,85.89285714285714,65.03571428571429,70.21428571428571,53.57142857142857,52.535714285714285,52.392857142857146
0.25,87.03571428571429,84.64285714285714,63.392857142857146,65.28571428571429,52.5,51.57142857142857,51.964285714285715
0.2,87.03571428571429,83.03571428571429,63.5,64.21428571428571,52.857142857142854,51.32142857142857,51.892857142857146
0.15,87.03571428571429,80.85714285714286,60.92857142857143,60.035714285714285,50.607142857142854,52.42857142857143,50.75
0.1,87.03571428571429,80.85714285714286,61.25,56.535714285714285,50.82142857142857,51.25,50.964285714285715
0.05,87.03571428571429,48.17857142857143,48.17857142857143,50.535714285714285,50.17857142857143,50.214285714285715,50.0
0.01,87.03571428571429,48.17857142857143,48.17857142857143,48.17857142857143,48.17857142857143,48.17857142857143,48.17857142857143
0.005,87.03571428571429,48.17857142857143,48.17857142857143,48.17857142857143,48.17857142857143,48.17857142857143,48.17857142857143
0.001,87.03571428571429,48.17857142857143,48.17857142857143,48.17857142857143,48.17857142857143,48.17857142857143,48.17857142857143
