fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.8,100.0,100.0,100.0,100.0,100.0,99.96428571428571,98.64285714285714
0.7,100.0,100.0,100.0,100.0,99.89285714285714,45.67857142857143,55.285714285714285
0.65,100.0,100.0,100.0,100.0,100.0,47.607142857142854,59.42857142857143
0.6,100.0,100.0,100.0,100.0,99.82142857142857,52.214285714285715,62.57142857142857
0.55,100.0,100.0,100.0,100.0,99.5,51.785714285714285,60.035714285714285
0.5,100.0,100.0,100.0,99.96428571428571,99.5,52.92857142857143,62.285714285714285
0.45,100.0,100.0,100.0,99.92857142857143,98.71428571428571,54.714285714285715,66.0
0.4,100.0,100.0,100.0,99.75,96.92857142857143,55.17857142857143,68.17857142857143
0.35,100.0,100.0,100.0,98.78571428571429,95.92857142857143,50.392857142857146,59.964285714285715
0.3,100.0,100.0,100.0,99.35714285714286,94.92857142857143,52.392857142857146,68.67857142857143
0.25,100.0,100.0,100.0,97.46428571428571,89.17857142857143,42.25,59.857142857142854
0.2,100.0,100.0,100.0,97.25,87.96428571428571,46.82142857142857,63.535714285714285
0.15,100.0,99.82142857142857,99.60714285714286,92.0,83.17857142857143,60.75,65.57142857142857
0.1,100.0,98.89285714285714,98.85714285714286,84.60714285714286,78.82142857142857,46.17857142857143,52.964285714285715
0.05,100.0,89.14285714285714,88.21428571428571,66.64285714285714,55.82142857142857,49.714285714285715,50.92857142857143
0.01,100.0,75.67857142857143,75.64285714285714,48.785714285714285,51.42857142857143,50.535714285714285,50.535714285714285
0.005,100.0,50.535714285714285,50.535714285714285,50.535714285714285,50.535714285714285,50.535714285714285,50.535714285714285
0.001,100.0,50.535714285714285,50.535714285714285,50.535714285714285,50.535714285714285,50.535714285714285,50.535714285714285
