fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,99.75099601593625,99.75099601593625,83.11752988047809,99.75099601593625,83.11752988047809,99.75099601593625,83.11752988047809
0.9,99.75099601593625,99.75099601593625,85.85657370517929,99.65139442231076,83.11752988047809,65.48804780876495,48.80478087649402
0.8,99.75099601593625,99.7011952191235,88.84462151394422,99.7011952191235,83.61553784860558,50.298804780876495,48.80478087649402
0.7,99.75099601593625,99.7011952191235,94.42231075697211,99.60159362549801,83.81474103585657,48.80478087649402,48.80478087649402
0.65,99.75099601593625,99.60159362549801,96.91235059760956,99.25298804780877,79.43227091633466,48.80478087649402,48.80478087649402
0.6,99.75099601593625,99.60159362549801,98.95418326693228,98.85458167330677,82.47011952191235,48.80478087649402,48.80478087649402
0.55,99.75099601593625,99.35258964143426,99.30278884462152,98.90438247011951,81.47410358565737,48.80478087649402,48.80478087649402
0.5,99.75099601593625,99.20318725099601,99.5019920318725,98.55577689243027,80.57768924302789,48.80478087649402,48.80478087649402
0.45,99.75099601593625,99.20318725099601,99.65139442231076,97.90836653386454,80.67729083665338,48.80478087649402,48.80478087649402
0.4,99.75099601593625,99.05378486055777,99.65139442231076,98.90438247011951,77.7390438247012,48.80478087649402,48.80478087649402
0.35,99.75099601593625,98.60557768924303,99.5019920318725,96.9621513944223,78.68525896414343,48.80478087649402,48.80478087649402
0.3,99.75099601593625,98.40637450199203,99.45219123505976,97.85856573705179,73.45617529880478,49.55179282868526,48.80478087649402
0.25,99.75099601593625,98.30677290836654,99.45219123505976,95.81673306772909,76.74302788844622,49.00398406374502,48.80478087649402
0.2,99.75099601593625,97.06175298804781,99.40239043824701,94.7211155378486,77.7390438247012,48.80478087649402,48.80478087649402
0.15,99.75099601593625,93.27689243027888,98.10756972111554,90.38844621513944,79.03386454183267,49.30278884462152,48.95418326693227
0.1,99.75099601593625,92.9780876494024,98.90438247011951,89.64143426294821,70.96613545816733,48.655378486055774,48.30677290836653
0.05,99.75099601593625,89.09362549800797,95.81673306772909,72.31075697211155,60.90637450199203,52.04183266932271,58.46613545816733
0.01,99.75099601593625,78.48605577689243,81.57370517928287,49.50199203187251,49.701195219123505,47.211155378486055,44.9203187250996
0.005,99.75099601593625,83.31673306772909,76.99203187250995,48.854581673306775,49.40239043824701,48.80478087649402,48.80478087649402
0.001,99.75099601593625,48.80478087649402,48.80478087649402,48.80478087649402,48.80478087649402,48.80478087649402,48.80478087649402
