fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,98.2,98.2,71.4,98.2,71.4,98.2,71.4
0.9,98.2,98.2,73.5,98.3,72.8,58.6,50.0
0.8,98.2,98.35,65.25,97.9,67.75,50.0,50.0
0.7,98.2,98.4,71.3,97.85,71.6,50.0,50.0
0.65,98.2,98.05,84.25,97.45,73.15,50.0,50.0
0.6,98.2,96.6,92.55,97.15,73.45,50.0,50.0
0.55,98.2,94.35,95.7,97.65,68.15,50.0,50.0
0.5,98.2,91.3,93.55,96.35,73.55,50.0,50.05
0.45,98.2,88.55,90.95,95.15,68.6,51.25,73.1
0.4,98.2,86.15,86.25,94.6,71.65,55.95,55.95
0.35,98.2,83.25,82.95,94.85,74.0,64.05,56.85
0.3,98.2,83.3,85.4,89.45,71.6,50.6,50.0
0.25,98.2,74.65,78.65,91.55,77.05,54.15,49.7
0.2,98.2,77.3,81.4,89.1,68.05,50.0,50.0
0.15,98.2,71.65,80.45,80.65,73.9,50.0,50.0
0.1,98.2,59.2,59.7,81.05,60.35,49.9,51.2
0.05,98.2,59.3,58.25,59.2,56.05,50.0,50.0
0.01,98.2,50.0,50.0,46.95,49.25,50.0,50.0
0.005,98.2,50.0,50.0,48.3,51.75,50.0,50.0
0.001,98.2,50.0,50.0,50.0,50.0,50.0,50.0
