fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,90.35714285714286,90.35714285714286,80.96428571428571,90.35714285714286,80.96428571428571,90.35714285714286,80.96428571428571
0.9,90.35714285714286,90.14285714285714,82.03571428571429,89.39285714285714,82.0,86.21428571428571,81.10714285714286
0.8,90.35714285714286,90.07142857142857,83.82142857142857,87.5,82.78571428571429,80.64285714285714,78.03571428571429
0.7,90.35714285714286,90.10714285714286,88.10714285714286,85.92857142857143,84.0,79.32142857142857,77.42857142857143
0.65,90.35714285714286,89.96428571428571,88.71428571428571,85.17857142857143,83.21428571428571,77.32142857142857,76.5
0.6,90.35714285714286,89.78571428571429,88.71428571428571,84.17857142857143,82.92857142857143,74.82142857142857,66.0
0.55,90.35714285714286,89.5,89.14285714285714,80.82142857142857,80.35714285714286,65.35714285714286,67.57142857142857
0.5,90.35714285714286,89.21428571428571,89.35714285714286,78.21428571428571,82.64285714285714,86.39285714285714,77.71428571428571
0.45,90.35714285714286,88.67857142857143,88.78571428571429,74.64285714285714,80.5,84.85714285714286,61.57142857142857
0.4,90.35714285714286,84.21428571428571,83.96428571428571,72.25,75.71428571428571,51.214285714285715,38.57142857142857
0.35,90.35714285714286,82.82142857142857,82.35714285714286,73.10714285714286,80.10714285714286,78.25,48.535714285714285
0.3,90.35714285714286,76.78571428571429,77.78571428571429,67.39285714285714,75.71428571428571,38.214285714285715,44.82142857142857
0.25,90.35714285714286,76.39285714285714,78.96428571428571,67.25,72.14285714285714,32.0,41.535714285714285
0.2,90.35714285714286,70.17857142857143,79.28571428571429,61.25,63.214285714285715,34.42857142857143,40.57142857142857
0.15,90.35714285714286,48.0,55.67857142857143,63.214285714285715,59.142857142857146,45.142857142857146,50.285714285714285
0.1,90.35714285714286,41.32142857142857,41.5,56.75,59.0,44.67857142857143,50.285714285714285
0.05,90.35714285714286,49.714285714285715,49.714285714285715,47.5,50.67857142857143,50.285714285714285,50.285714285714285
0.01,90.35714285714286,49.714285714285715,49.714285714285715,47.57142857142857,49.714285714285715,49.714285714285715,49.714285714285715
0.005,90.35714285714286,49.714285714285715,49.714285714285715,49.714285714285715,49.714285714285715,49.714285714285715,49.714285714285715
0.001,90.35714285714286,49.714285714285715,49.714285714285715,49.714285714285715,49.714285714285715,49.714285714285715,49.714285714285715
