fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,74.64285714285714,74.64285714285714,55.607142857142854,74.64285714285714,55.607142857142854,74.64285714285714,55.607142857142854
0.9,74.64285714285714,74.32142857142857,63.92857142857143,67.67857142857143,56.75,44.57142857142857,40.535714285714285
0.8,74.64285714285714,66.53571428571429,56.0,63.035714285714285,56.107142857142854,35.67857142857143,39.285714285714285
0.7,74.64285714285714,68.5,57.75,63.642857142857146,52.5,28.178571428571427,36.57142857142857
0.65,74.64285714285714,73.03571428571429,66.64285714285714,59.214285714285715,53.357142857142854,27.642857142857142,32.67857142857143
0.6,74.64285714285714,73.21428571428571,70.07142857142857,58.285714285714285,51.42857142857143,28.321428571428573,41.57142857142857
0.55,74.64285714285714,73.35714285714286,69.25,57.67857142857143,59.25,31.321428571428573,45.892857142857146
0.5,74.64285714285714,73.39285714285714,71.35714285714286,56.5,53.214285714285715,37.92857142857143,36.32142857142857
0.45,74.64285714285714,72.82142857142857,70.82142857142857,56.214285714285715,53.25,50.42857142857143,29.357142857142858
0.4,74.64285714285714,71.92857142857143,69.67857142857143,56.07142857142857,55.107142857142854,36.92857142857143,49.107142857142854
0.35,74.64285714285714,68.53571428571429,67.17857142857143,55.892857142857146,56.107142857142854,49.607142857142854,47.92857142857143
0.3,74.64285714285714,68.21428571428571,60.75,55.285714285714285,56.214285714285715,56.25,49.892857142857146
0.25,74.64285714285714,65.10714285714286,49.607142857142854,56.5,51.892857142857146,71.14285714285714,49.642857142857146
0.2,74.64285714285714,57.67857142857143,55.82142857142857,53.892857142857146,47.857142857142854,49.607142857142854,49.607142857142854
0.15,74.64285714285714,57.5,56.67857142857143,52.785714285714285,55.785714285714285,49.535714285714285,39.57142857142857
0.1,74.64285714285714,74.42857142857143,74.46428571428571,54.607142857142854,50.392857142857146,48.607142857142854,39.285714285714285
0.05,74.64285714285714,73.64285714285714,73.64285714285714,47.857142857142854,50.107142857142854,50.392857142857146,49.607142857142854
0.01,74.64285714285714,49.607142857142854,49.607142857142854,49.785714285714285,49.607142857142854,49.607142857142854,49.607142857142854
0.005,74.64285714285714,49.607142857142854,49.607142857142854,49.607142857142854,49.607142857142854,49.607142857142854,49.607142857142854
0.001,74.64285714285714,49.607142857142854,49.607142857142854,49.607142857142854,49.607142857142854,49.607142857142854,49.607142857142854
