fraction,model,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
0.001,7.0,68.75,50.0,50.0,50.0,50.0,50.0,50.0
0.005,7.0,68.75,50.0,50.0,50.0,50.0,50.0,50.0
0.01,7.0,68.75,50.0,50.0,50.0,50.0,50.0,50.0
0.05,7.0,68.75,49.85714285714285,49.85714285714285,50.0,49.92857142857143,50.0,50.0
0.1,7.0,68.75,49.85714285714285,49.85714285714285,49.10714285714285,49.67857142857143,50.0,50.0
0.15,7.0,68.75,50.42857142857143,50.42857142857143,50.285714285714285,50.25,49.71428571428572,49.75
0.2,7.0,68.75,50.642857142857146,50.71428571428572,50.57142857142857,51.25,49.71428571428572,49.71428571428572
0.25,7.0,68.75,55.82142857142857,56.85714285714285,52.142857142857146,50.82142857142857,51.82142857142857,51.60714285714285
0.3,7.0,68.75,59.5,62.60714285714285,51.67857142857143,51.642857142857146,51.25,50.60714285714285
0.35,7.0,68.75,62.892857142857146,63.10714285714285,53.17857142857143,51.5,49.96428571428572,50.642857142857146
0.4,7.0,68.75,64.14285714285714,59.0,51.57142857142857,51.32142857142857,50.42857142857143,50.142857142857146
0.45,7.0,68.75,66.5,66.28571428571429,53.71428571428572,51.642857142857146,52.892857142857146,52.60714285714285
0.5,7.0,68.75,68.07142857142857,62.10714285714285,55.46428571428572,52.67857142857143,52.07142857142857,52.785714285714285
0.55,7.0,68.75,68.10714285714286,62.75,55.535714285714285,53.535714285714285,50.60714285714285,53.535714285714285
0.6,7.0,68.75,68.17857142857143,64.35714285714286,56.5,54.71428571428572,49.32142857142857,52.892857142857146
0.65,7.0,68.75,68.0,61.785714285714285,57.535714285714285,53.46428571428572,49.035714285714285,52.46428571428572
0.7,7.0,68.75,68.39285714285714,62.35714285714285,56.85714285714285,55.642857142857146,45.142857142857146,52.32142857142857
0.8,7.0,68.75,67.5,53.785714285714285,60.82142857142857,56.75,49.82142857142857,51.0
0.9,7.0,68.75,67.78571428571429,53.46428571428572,64.28571428571429,56.92857142857143,49.32142857142857,52.035714285714285
1.0,7.0,68.75,68.75,54.392857142857146,68.75,54.392857142857146,68.75,54.392857142857146
