fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,97.15,97.15,76.85,97.15,76.85,97.15,76.85
0.9,97.15,97.3,82.75,96.85,77.6,91.35,71.45
0.8,97.15,97.4,91.55,96.75,76.25,68.15,71.75
0.7,97.15,97.3,94.65,95.25,78.4,73.4,84.4
0.65,97.15,97.1,95.4,93.9,76.2,91.55,93.75
0.6,97.15,97.25,96.45,94.7,79.55,91.95,93.2
0.55,97.15,97.25,96.75,90.9,79.0,93.65,92.35
0.5,97.15,97.05,97.05,95.15,78.85,49.75,56.4
0.45,97.15,97.35,96.95,90.95,70.0,24.15,50.35
0.4,97.15,97.15,96.65,87.4,75.65,29.65,54.25
0.35,97.15,97.1,96.8,89.0,73.85,29.3,49.85
0.3,97.15,96.7,95.05,90.5,74.6,28.0,49.8
0.25,97.15,96.3,92.75,87.9,73.2,49.85,49.85
0.2,97.15,82.55,81.8,85.45,79.35,69.3,65.6
0.15,97.15,58.35,62.5,80.15,73.1,63.35,58.6
0.1,97.15,50.0,50.0,74.05,65.8,63.85,58.9
0.05,97.15,50.0,50.0,63.85,65.55,51.05,49.95
0.01,97.15,50.0,50.0,50.0,50.0,50.0,50.0
0.005,97.15,50.0,50.0,50.0,50.0,50.0,50.0
0.001,97.15,50.0,50.0,50.0,50.0,50.0,50.0
