fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,97.65,97.65,96.1,97.65,96.1,97.65,96.1
0.9,97.65,97.6,96.3,97.4,95.95,95.15,90.15
0.8,97.65,97.4,96.85,96.9,95.5,94.95,91.55
0.7,97.65,97.5,97.25,97.35,95.9,94.6,93.1
0.65,97.65,97.3,96.75,97.05,96.1,94.15,89.45
0.6,97.65,97.45,96.3,96.65,95.95,91.2,88.95
0.55,97.65,97.45,96.15,97.05,95.6,92.6,93.45
0.5,97.65,97.35,95.85,96.95,94.75,89.25,86.5
0.45,97.65,97.35,95.5,96.0,92.35,50.45,53.05
0.4,97.65,97.35,95.95,96.4,93.0,63.4,68.0
0.35,97.65,97.3,95.85,95.2,94.9,82.6,78.35
0.3,97.65,97.25,96.8,93.35,93.05,88.85,79.75
0.25,97.65,96.75,96.75,94.8,91.3,88.4,63.8
0.2,97.65,94.45,96.1,89.8,88.75,50.15,51.7
0.15,97.65,78.8,76.6,85.65,79.15,56.35,62.7
0.1,97.65,63.9,68.35,75.55,71.9,53.0,60.15
0.05,97.65,50.0,50.0,69.25,68.45,42.7,44.9
0.01,97.65,50.0,50.0,47.25,51.25,50.0,50.0
0.005,97.65,50.0,50.0,55.1,49.65,50.0,50.0
0.001,97.65,50.0,50.0,50.0,50.0,50.0,50.0
