fraction,model,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
0.001,10.5,94.83928571428572,51.0,51.0,51.0,51.0,51.0,51.0
0.005,10.5,94.83928571428572,51.0,51.0,51.0,51.0,51.0,51.0
0.01,10.5,94.83928571428572,51.0,51.0,51.0,51.0,51.0,51.0
0.05,10.5,94.83928571428572,53.089285714285715,53.089285714285715,52.5,52.67857142857143,50.625,50.875
0.1,10.5,94.83928571428572,51.589285714285715,51.589285714285715,56.17857142857143,57.94642857142857,51.339285714285715,51.339285714285715
0.15,10.5,94.83928571428572,55.589285714285715,60.42857142857143,62.160714285714285,59.30357142857143,62.535714285714285,54.035714285714285
0.2,10.5,94.83928571428572,68.89285714285714,71.91071428571428,64.55357142857143,63.32142857142857,63.214285714285715,59.98214285714286
0.25,10.5,94.83928571428572,78.64285714285714,82.05357142857142,69.375,66.19642857142858,66.82142857142857,64.92857142857142
0.3,10.5,94.83928571428572,86.51785714285714,86.94642857142857,71.30357142857143,70.51785714285714,65.75,69.23214285714286
0.35,10.5,94.83928571428572,89.57142857142856,91.01785714285714,72.51785714285714,75.23214285714286,58.25,64.16071428571428
0.4,10.5,94.83928571428572,91.57142857142858,93.85714285714286,76.91071428571429,76.32142857142858,68.69642857142857,63.62499999999999
0.45,10.5,94.83928571428572,92.33928571428572,92.76785714285715,78.42857142857143,77.67857142857143,77.625,66.75
0.5,10.5,94.83928571428572,93.08928571428571,91.57142857142857,82.375,82.21428571428572,84.82142857142857,80.92857142857143
0.55,10.5,94.83928571428572,94.25,92.25,83.41071428571428,84.60714285714286,82.64285714285714,81.44642857142857
0.6,10.5,94.83928571428572,94.35714285714285,92.07142857142858,86.17857142857142,85.41071428571428,82.41071428571428,83.64285714285714
0.65,10.5,94.83928571428572,94.85714285714286,91.66071428571428,87.44642857142857,86.0,87.46428571428572,83.46428571428572
0.7,10.5,94.83928571428572,94.91071428571428,91.57142857142857,87.46428571428572,87.21428571428572,84.25,83.66071428571428
0.8,10.5,94.83928571428572,94.82142857142857,91.55357142857142,90.17857142857144,89.60714285714286,90.5,86.25
0.9,10.5,94.83928571428572,94.89285714285714,91.41071428571428,92.48214285714286,90.48214285714286,93.07142857142857,89.19642857142857
1.0,10.5,94.83928571428572,94.83928571428572,91.78571428571428,94.83928571428572,91.78571428571428,94.83928571428572,91.78571428571428
