fraction,model,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
0.001,10.5,98.375,50.0,50.0,50.0,50.0,50.0,50.0
0.005,10.5,98.375,50.0,50.0,50.0,50.0,50.0,50.0
0.01,10.5,98.375,50.0,50.0,50.0,50.0,50.0,50.0
0.05,10.5,98.375,79.0,80.825,58.425,53.599999999999994,54.3,61.175
0.1,10.5,98.375,89.975,88.5,67.1,59.675,55.025000000000006,54.575
0.15,10.5,98.375,92.7,90.5,74.725,61.25,54.150000000000006,53.95
0.2,10.5,98.375,93.825,91.1,82.375,66.67500000000001,50.7,51.25
0.25,10.5,98.375,95.075,92.95,84.1,66.725,50.05,51.7
0.3,10.5,98.375,95.075,92.425,87.375,68.67500000000001,50.0,50.05
0.35,10.5,98.375,95.25,93.2,90.125,73.675,51.025,50.150000000000006
0.4,10.5,98.375,95.275,93.2,91.125,69.45,50.125,50.45
0.45,10.5,98.375,96.15,95.4,92.425,76.7,50.475,50.025
0.5,10.5,98.375,96.375,96.2,94.125,69.925,61.824999999999996,50.4
0.55,10.5,98.375,96.94999999999999,96.55,94.94999999999999,74.1,55.675,50.125
0.6,10.5,98.375,97.6,96.125,96.19999999999999,74.925,54.525,50.025
0.65,10.5,98.375,97.9,93.625,97.19999999999999,76.125,50.15,50.099999999999994
0.7,10.5,98.375,98.05,92.5,97.05,79.5,50.974999999999994,50.1
0.8,10.5,98.375,98.225,87.1,97.65,78.15,53.225,50.025
0.9,10.5,98.375,98.3,80.65,97.9,80.44999999999999,74.95,55.025
1.0,10.5,98.375,98.375,81.85,98.375,81.85,98.375,81.85
