fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,75.64285714285714,75.64285714285714,66.96428571428571,75.64285714285714,66.96428571428571,75.64285714285714,66.96428571428571
0.9,75.64285714285714,75.71428571428571,68.0,74.07142857142857,63.857142857142854,50.785714285714285,57.392857142857146
0.8,75.64285714285714,75.35714285714286,64.67857142857143,71.14285714285714,65.5,71.92857142857143,58.607142857142854
0.7,75.64285714285714,74.5,67.64285714285714,65.28571428571429,62.285714285714285,62.07142857142857,61.285714285714285
0.65,75.64285714285714,74.14285714285714,68.64285714285714,62.857142857142854,61.82142857142857,57.5,53.214285714285715
0.6,75.64285714285714,71.03571428571429,69.46428571428571,62.92857142857143,55.892857142857146,59.42857142857143,54.785714285714285
0.55,75.64285714285714,71.0,67.78571428571429,60.07142857142857,61.035714285714285,53.642857142857146,54.17857142857143
0.5,75.64285714285714,71.07142857142857,69.32142857142857,62.857142857142854,57.67857142857143,54.392857142857146,51.142857142857146
0.45,75.64285714285714,68.53571428571429,61.035714285714285,54.0,58.142857142857146,65.92857142857143,38.285714285714285
0.4,75.64285714285714,71.53571428571429,64.64285714285714,54.035714285714285,61.57142857142857,47.607142857142854,33.25
0.35,75.64285714285714,75.25,73.82142857142857,57.75,53.82142857142857,45.07142857142857,33.25
0.3,75.64285714285714,74.64285714285714,70.89285714285714,55.392857142857146,52.32142857142857,32.392857142857146,30.035714285714285
0.25,75.64285714285714,75.07142857142857,74.14285714285714,51.57142857142857,55.5,50.357142857142854,30.892857142857142
0.2,75.64285714285714,74.21428571428571,74.14285714285714,53.82142857142857,52.535714285714285,34.17857142857143,30.25
0.15,75.64285714285714,50.607142857142854,50.607142857142854,53.142857142857146,54.0,29.678571428571427,30.25
0.1,75.64285714285714,50.607142857142854,50.607142857142854,48.464285714285715,51.642857142857146,34.714285714285715,34.392857142857146
0.05,75.64285714285714,50.607142857142854,50.607142857142854,50.607142857142854,51.214285714285715,45.17857142857143,34.464285714285715
0.01,75.64285714285714,50.607142857142854,50.607142857142854,50.607142857142854,50.607142857142854,50.607142857142854,50.607142857142854
0.005,75.64285714285714,50.607142857142854,50.607142857142854,50.607142857142854,50.607142857142854,50.607142857142854,50.607142857142854
0.001,75.64285714285714,50.607142857142854,50.607142857142854,50.607142857142854,50.607142857142854,50.607142857142854,50.607142857142854
