fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,92.57142857142857,92.57142857142857,79.85714285714286,92.57142857142857,79.85714285714286,92.57142857142857,79.85714285714286
0.9,92.57142857142857,92.64285714285714,82.64285714285714,88.78571428571429,76.57142857142857,71.0,69.96428571428571
0.8,92.57142857142857,92.35714285714286,79.32142857142857,84.03571428571429,71.75,68.57142857142857,64.42857142857143
0.7,92.57142857142857,91.96428571428571,82.46428571428571,80.85714285714286,70.71428571428571,63.464285714285715,61.07142857142857
0.65,92.57142857142857,91.64285714285714,85.78571428571429,74.0,67.60714285714286,62.214285714285715,58.714285714285715
0.6,92.57142857142857,91.5,86.21428571428571,75.82142857142857,63.607142857142854,57.25,56.285714285714285
0.55,92.57142857142857,91.0,86.35714285714286,72.5,65.92857142857143,57.035714285714285,55.392857142857146
0.5,92.57142857142857,90.39285714285714,85.89285714285714,70.53571428571429,63.892857142857146,57.0,54.07142857142857
0.45,92.57142857142857,88.17857142857143,85.92857142857143,67.78571428571429,60.142857142857146,55.535714285714285,52.642857142857146
0.4,92.57142857142857,87.07142857142857,85.85714285714286,63.142857142857146,58.642857142857146,52.785714285714285,50.57142857142857
0.35,92.57142857142857,85.17857142857143,83.67857142857143,61.892857142857146,58.25,52.535714285714285,50.42857142857143
0.3,92.57142857142857,80.64285714285714,79.96428571428571,57.892857142857146,56.607142857142854,50.714285714285715,49.5
0.25,92.57142857142857,79.03571428571429,78.64285714285714,57.642857142857146,56.42857142857143,49.464285714285715,49.535714285714285
0.2,92.57142857142857,74.14285714285714,74.0,56.535714285714285,54.17857142857143,51.0,49.607142857142854
0.15,92.57142857142857,68.75,69.64285714285714,54.857142857142854,54.214285714285715,49.75,49.892857142857146
0.1,92.57142857142857,56.892857142857146,57.857142857142854,52.67857142857143,49.964285714285715,51.285714285714285,51.607142857142854
0.05,92.57142857142857,50.0,50.0,51.107142857142854,51.142857142857146,48.17857142857143,48.17857142857143
0.01,92.57142857142857,50.0,50.0,50.107142857142854,50.964285714285715,50.0,50.0
0.005,92.57142857142857,50.0,50.0,50.0,50.0,50.0,50.0
0.001,92.57142857142857,50.0,50.0,50.0,50.0,50.0,50.0
