fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,97.45,97.45,75.65,97.45,75.65,97.45,75.65
0.9,97.45,97.5,78.4,97.15,78.3,53.4,50.0
0.8,97.45,97.5,73.05,97.15,76.2,50.0,50.0
0.7,97.45,97.55,77.25,97.7,73.45,52.2,55.45
0.65,97.45,97.7,84.1,97.05,75.75,76.4,78.9
0.6,97.45,97.75,89.95,96.9,83.2,50.75,81.5
0.55,97.45,97.8,95.25,96.95,74.45,50.0,50.0
0.5,97.45,97.5,96.55,96.2,72.45,50.0,64.7
0.45,97.45,97.25,96.85,96.7,73.85,68.45,53.05
0.4,97.45,96.7,97.0,96.7,72.9,50.5,50.4
0.35,97.45,97.1,97.5,95.45,67.9,50.25,60.8
0.3,97.45,96.7,96.95,93.8,70.6,59.85,71.85
0.25,97.45,95.65,95.95,89.4,70.8,61.45,74.35
0.2,97.45,87.05,94.4,85.95,67.45,58.85,67.9
0.15,97.45,75.35,91.05,76.7,72.65,49.85,51.05
0.1,97.45,58.4,70.25,82.95,54.8,51.05,46.95
0.05,97.45,50.0,50.0,56.4,49.65,60.2,49.85
0.01,97.45,50.0,50.0,49.7,46.9,50.85,49.9
0.005,97.45,50.0,50.0,51.25,51.4,50.0,50.0
0.001,97.45,50.0,50.0,50.0,50.0,50.0,50.0
