fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,97.75,97.75,89.5,97.75,89.5,97.75,89.5
0.9,97.75,97.65,94.95,97.35,89.3,93.2,59.55
0.8,97.75,97.75,96.0,97.15,91.45,85.65,50.2
0.7,97.75,97.5,97.3,96.55,89.85,54.35,50.0
0.65,97.75,97.35,97.25,97.3,86.5,50.0,50.0
0.6,97.75,97.15,96.85,95.65,89.1,32.65,53.2
0.55,97.75,97.05,96.15,96.0,90.2,49.25,51.55
0.5,97.75,96.95,95.4,95.5,88.7,23.85,41.6
0.45,97.75,96.75,95.1,94.65,86.8,42.8,48.05
0.4,97.75,97.0,95.95,96.1,85.7,71.3,68.2
0.35,97.75,96.9,95.45,94.5,80.05,66.05,58.35
0.3,97.75,96.9,97.15,93.75,82.25,66.75,59.85
0.25,97.75,96.7,96.6,91.1,80.9,76.8,80.35
0.2,97.75,95.15,95.3,88.55,75.2,74.55,53.85
0.15,97.75,95.0,94.95,78.75,72.65,47.55,39.2
0.1,97.75,50.0,50.0,79.45,66.15,28.2,31.5
0.05,97.75,50.0,50.0,56.45,59.9,33.85,39.4
0.01,97.75,50.0,50.0,53.0,47.7,50.0,50.0
0.005,97.75,50.0,50.0,50.0,50.0,50.0,50.0
0.001,97.75,50.0,50.0,50.0,50.0,50.0,50.0
