fraction,model,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
0.001,7.0,100.0,50.0,50.0,50.0,50.0,50.0,50.0
0.005,7.0,100.0,50.0,50.0,50.0,50.0,50.0,50.0
0.01,7.0,100.0,50.0,50.0,50.0,50.0,50.0,50.0
0.05,7.0,100.0,50.0,50.0,49.85714285714285,49.71428571428572,50.0,50.35714285714285
0.1,7.0,100.0,50.0,50.0,50.07142857142857,50.32142857142857,49.82142857142857,49.82142857142857
0.15,7.0,100.0,50.0,50.0,51.5,50.892857142857146,49.642857142857146,50.0
0.2,7.0,100.0,50.0,50.0,52.82142857142857,50.92857142857143,49.92857142857143,49.92857142857143
0.25,7.0,100.0,50.0,50.0,53.392857142857146,52.17857142857143,48.892857142857146,49.10714285714285
0.3,7.0,100.0,50.0,50.0,53.75,52.42857142857143,48.17857142857143,48.85714285714285
0.35,7.0,100.0,50.0,50.0,54.5,53.5,48.035714285714285,48.642857142857146
0.4,7.0,100.0,50.0,50.17857142857143,56.0,52.892857142857146,48.60714285714285,44.142857142857146
0.45,7.0,100.0,50.0,51.142857142857146,56.21428571428572,53.642857142857146,47.285714285714285,45.71428571428572
0.5,7.0,100.0,50.0,56.5,59.392857142857146,53.392857142857146,50.0,46.60714285714285
0.55,7.0,100.0,50.0,58.35714285714285,59.285714285714285,53.285714285714285,50.0,48.035714285714285
0.6,7.0,100.0,50.35714285714285,52.5,61.07142857142857,53.392857142857146,50.0,47.85714285714285
0.65,7.0,100.0,52.92857142857143,50.07142857142857,62.035714285714285,53.0,50.0,48.035714285714285
0.7,7.0,100.0,70.71428571428571,50.392857142857146,64.0,51.96428571428572,50.71428571428572,49.17857142857143
0.8,7.0,100.0,100.0,50.0,70.46428571428571,50.67857142857143,58.35714285714285,50.0
0.9,7.0,100.0,100.0,50.0,78.14285714285714,50.42857142857143,68.89285714285714,50.0
1.0,7.0,100.0,100.0,50.0,100.0,50.0,100.0,50.0
