fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,63.67857142857143,63.67857142857143,55.67857142857143,63.67857142857143,55.67857142857143,63.67857142857143,55.67857142857143
0.9,63.67857142857143,63.607142857142854,55.214285714285715,63.357142857142854,57.57142857142857,55.892857142857146,53.57142857142857
0.8,63.67857142857143,62.92857142857143,54.642857142857146,60.035714285714285,58.357142857142854,54.67857142857143,53.607142857142854
0.7,63.67857142857143,62.42857142857143,56.607142857142854,59.464285714285715,56.32142857142857,52.785714285714285,55.392857142857146
0.65,63.67857142857143,62.42857142857143,56.392857142857146,59.535714285714285,57.82142857142857,55.464285714285715,52.75
0.6,63.67857142857143,61.535714285714285,59.107142857142854,58.57142857142857,56.607142857142854,54.142857142857146,52.535714285714285
0.55,63.67857142857143,60.0,62.07142857142857,56.92857142857143,55.892857142857146,49.5,50.392857142857146
0.5,63.67857142857143,57.107142857142854,59.964285714285715,55.57142857142857,55.0,48.285714285714285,47.785714285714285
0.45,63.67857142857143,55.785714285714285,61.107142857142854,56.642857142857146,54.357142857142854,49.857142857142854,50.392857142857146
0.4,63.67857142857143,54.785714285714285,58.32142857142857,54.857142857142854,51.964285714285715,44.5,50.107142857142854
0.35,63.67857142857143,53.92857142857143,56.392857142857146,55.892857142857146,54.535714285714285,50.0,49.42857142857143
0.3,63.67857142857143,54.464285714285715,56.25,54.75,53.964285714285715,50.392857142857146,50.392857142857146
0.25,63.67857142857143,51.642857142857146,54.17857142857143,55.392857142857146,50.785714285714285,49.607142857142854,50.357142857142854
0.2,63.67857142857143,50.75,51.0,52.07142857142857,51.714285714285715,51.464285714285715,51.07142857142857
0.15,63.67857142857143,50.392857142857146,50.392857142857146,50.67857142857143,49.392857142857146,49.17857142857143,48.57142857142857
0.1,63.67857142857143,50.392857142857146,50.392857142857146,49.714285714285715,52.642857142857146,46.357142857142854,49.5
0.05,63.67857142857143,50.392857142857146,50.392857142857146,49.392857142857146,48.75,49.607142857142854,49.82142857142857
0.01,63.67857142857143,50.392857142857146,50.392857142857146,50.42857142857143,50.392857142857146,50.392857142857146,50.392857142857146
0.005,63.67857142857143,50.392857142857146,50.392857142857146,50.392857142857146,50.392857142857146,50.392857142857146,50.392857142857146
0.001,63.67857142857143,50.392857142857146,50.392857142857146,50.392857142857146,50.392857142857146,50.392857142857146,50.392857142857146
