fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,98.42906234658813,98.42906234658813,49.53362788414335,98.42906234658813,49.53362788414335,98.42906234658813,49.53362788414335
0.9,98.42906234658813,98.42906234658813,49.53362788414335,98.28178694158076,49.58271968581247,49.53362788414335,49.53362788414335
0.8,98.42906234658813,98.379970544919,49.53362788414335,97.6926853215513,50.41728031418753,49.53362788414335,49.53362788414335
0.7,98.42906234658813,98.33087874324988,49.828178694158076,95.67992145311733,49.97545409916544,49.53362788414335,49.53362788414335
0.65,98.42906234658813,97.6926853215513,54.39371624938635,91.06529209621993,51.4972999509082,49.53362788414335,49.53362788414335
0.6,98.42906234658813,96.26902307314678,66.81394207167403,95.87628865979381,56.946489936180654,49.53362788414335,49.53362788414335
0.55,98.42906234658813,94.55081001472755,82.47422680412372,96.3181148748159,55.22827687776142,49.53362788414335,49.53362788414335
0.5,98.42906234658813,91.35984290623466,94.10898379970546,91.50711831124202,55.71919489445263,49.53362788414335,49.53362788414335
0.45,98.42906234658813,88.65979381443299,96.759941089838,90.86892488954345,53.8046146293569,50.46637211585665,50.46637211585665
0.4,98.42906234658813,89.54344624447717,96.90721649484536,90.42709867452136,54.49189985272459,50.46637211585665,50.46637211585665
0.35,98.42906234658813,89.64162984781541,96.95630829651448,85.02700049091801,57.29013254786451,50.46637211585665,50.56455571919489
0.3,98.42906234658813,87.03976435935199,97.29995090819833,90.18163966617576,64.01570937653412,50.662739322533135,52.28276877761414
0.25,98.42906234658813,83.40697103583702,94.8944526264114,83.16151202749141,55.571919489445264,50.46637211585665,50.46637211585665
0.2,98.42906234658813,61.462935689739815,83.21060382916053,74.71772214040256,58.27196858124693,43.15169366715759,50.46637211585665
0.15,98.42906234658813,64.26116838487972,77.3686794305351,68.38487972508591,55.76828669612175,47.71723122238586,50.51546391752577
0.1,98.42906234658813,50.46637211585665,50.46637211585665,62.19931271477663,57.24104074619539,50.46637211585665,50.46637211585665
0.05,98.42906234658813,50.46637211585665,50.46637211585665,52.77368679430535,54.49189985272459,50.46637211585665,50.46637211585665
0.01,98.42906234658813,50.46637211585665,50.46637211585665,50.46637211585665,50.46637211585665,50.46637211585665,50.46637211585665
0.005,98.42906234658813,50.46637211585665,50.46637211585665,50.46637211585665,50.46637211585665,50.46637211585665,50.46637211585665
0.001,98.42906234658813,50.46637211585665,50.46637211585665,50.46637211585665,50.46637211585665,50.46637211585665,50.46637211585665
