fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.7,100.0,100.0,100.0,100.0,100.0,74.86666666666666,93.1
0.65,100.0,100.0,100.0,100.0,100.0,51.266666666666666,98.53333333333333
0.6,100.0,100.0,100.0,100.0,100.0,55.8,99.86666666666666
0.55,100.0,100.0,100.0,100.0,100.0,93.6,99.9
0.5,100.0,100.0,100.0,100.0,97.9,99.86666666666666,100.0
0.45,100.0,100.0,100.0,100.0,98.83333333333333,48.6,96.96666666666667
0.4,100.0,100.0,100.0,97.93333333333334,94.03333333333333,48.5,70.86666666666666
0.35,100.0,100.0,100.0,99.36666666666666,97.0,70.26666666666667,100.0
0.3,100.0,100.0,100.0,94.86666666666666,91.73333333333333,48.6,99.7
0.25,100.0,100.0,100.0,91.26666666666667,85.66666666666667,52.96666666666667,51.63333333333333
0.2,100.0,100.0,100.0,88.33333333333333,82.76666666666667,0.8,5.6
0.15,100.0,100.0,100.0,92.83333333333333,80.1,51.63333333333333,35.1
0.1,100.0,100.0,100.0,80.7,81.86666666666666,36.53333333333333,33.766666666666666
0.05,100.0,51.4,51.4,72.16666666666667,64.1,0.06666666666666667,4.2
0.01,100.0,51.4,51.4,52.4,53.0,65.7,85.13333333333334
0.005,100.0,51.4,51.4,51.4,51.4,51.4,51.4
0.001,100.0,51.4,51.4,51.4,51.4,51.4,51.4
