fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,97.0,97.0,92.28571428571429,97.0,92.28571428571429,97.0,92.28571428571429
0.9,97.0,97.03571428571429,94.46428571428571,96.14285714285714,90.32142857142857,90.28571428571429,84.64285714285714
0.8,97.0,96.96428571428571,94.42857142857143,94.67857142857143,88.42857142857143,85.42857142857143,77.78571428571429
0.7,97.0,97.03571428571429,95.5,92.39285714285714,85.28571428571429,78.96428571428571,66.57142857142857
0.65,97.0,96.60714285714286,95.60714285714286,90.71428571428571,84.0,71.75,59.607142857142854
0.6,97.0,96.39285714285714,95.53571428571429,89.71428571428571,82.0,70.64285714285714,57.642857142857146
0.55,97.0,95.96428571428571,95.28571428571429,88.82142857142857,80.39285714285714,61.464285714285715,55.25
0.5,97.0,95.75,95.35714285714286,86.5,77.85714285714286,59.142857142857146,55.42857142857143
0.45,97.0,95.78571428571429,95.14285714285714,85.39285714285714,73.28571428571429,53.57142857142857,52.714285714285715
0.4,97.0,94.57142857142857,93.75,84.0,72.25,54.107142857142854,53.142857142857146
0.35,97.0,94.28571428571429,93.71428571428571,77.64285714285714,70.85714285714286,51.82142857142857,52.5
0.3,97.0,93.35714285714286,92.5,75.10714285714286,66.21428571428571,53.107142857142854,51.892857142857146
0.25,97.0,92.57142857142857,92.21428571428571,70.53571428571429,64.35714285714286,50.607142857142854,51.17857142857143
0.2,97.0,90.25,90.03571428571429,66.92857142857143,62.82142857142857,48.82142857142857,50.42857142857143
0.15,97.0,88.07142857142857,87.60714285714286,63.57142857142857,59.964285714285715,50.42857142857143,50.464285714285715
0.1,97.0,83.21428571428571,83.53571428571429,57.75,55.214285714285715,51.75,50.464285714285715
0.05,97.0,68.17857142857143,69.0,52.17857142857143,53.464285714285715,51.607142857142854,50.25
0.01,97.0,55.107142857142854,54.714285714285715,49.82142857142857,50.07142857142857,45.82142857142857,44.535714285714285
0.005,97.0,49.607142857142854,49.607142857142854,49.607142857142854,49.607142857142854,49.607142857142854,49.607142857142854
0.001,97.0,49.607142857142854,49.607142857142854,49.607142857142854,49.607142857142854,49.607142857142854,49.607142857142854
