fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,97.4,97.4,95.25,97.4,95.25,97.4,95.25
0.9,97.4,97.4,95.1,97.5,94.9,96.35,93.85
0.8,97.4,97.4,95.75,96.75,94.4,87.1,69.65
0.7,97.4,97.55,97.25,96.8,93.7,71.5,40.95
0.65,97.4,97.5,97.4,96.75,93.35,56.45,21.9
0.6,97.4,97.25,97.25,96.6,92.05,53.75,26.9
0.55,97.4,97.2,96.8,95.65,93.2,42.75,28.25
0.5,97.4,97.2,96.2,96.0,90.35,51.65,48.85
0.45,97.4,96.6,96.3,94.1,92.95,42.2,21.65
0.4,97.4,96.4,96.1,92.0,88.65,29.7,16.2
0.35,97.4,96.5,95.55,92.4,85.1,22.4,11.15
0.3,97.4,96.2,95.35,91.95,88.85,38.2,21.65
0.25,97.4,96.0,95.6,88.6,81.55,37.3,25.45
0.2,97.4,96.25,94.8,83.45,76.45,44.1,24.75
0.15,97.4,93.2,95.7,78.85,68.55,34.3,31.15
0.1,97.4,63.45,68.35,71.75,64.0,49.1,43.7
0.05,97.4,50.0,50.0,59.25,63.4,68.2,51.05
0.01,97.4,50.0,50.0,50.75,48.8,50.65,50.55
0.005,97.4,50.0,50.0,50.0,50.0,50.0,50.0
0.001,97.4,50.0,50.0,50.0,50.0,50.0,50.0
