fraction,model,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
0.001,3.5,93.67857142857143,49.625,49.625,49.625,49.625,49.625,49.625
0.005,3.5,93.67857142857143,49.625,49.625,49.625,49.625,49.625,49.625
0.01,3.5,93.67857142857143,49.785714285714285,49.80357142857143,50.017857142857146,49.28571428571429,49.214285714285715,49.214285714285715
0.05,3.5,93.67857142857143,54.35714285714285,53.85714285714286,49.73214285714286,49.839285714285715,49.25,49.07142857142857
0.1,3.5,93.67857142857143,58.07142857142858,57.464285714285715,49.69642857142858,49.75,49.17857142857143,48.71428571428572
0.15,3.5,93.67857142857143,60.142857142857146,59.625,51.30357142857143,50.214285714285715,49.42857142857143,48.714285714285715
0.2,3.5,93.67857142857143,64.5,63.35714285714285,51.66071428571429,51.08928571428572,49.35714285714285,49.23214285714286
0.25,3.5,93.67857142857143,65.69642857142858,63.875,52.94642857142857,51.5,49.535714285714285,49.160714285714285
0.3,3.5,93.67857142857143,71.91071428571428,70.125,54.410714285714285,52.25,49.73214285714286,49.28571428571429
0.35,3.5,93.67857142857143,74.125,70.66071428571428,55.714285714285715,53.125,49.625,49.589285714285715
0.4,3.5,93.67857142857143,77.51785714285714,71.66071428571428,57.535714285714285,53.875,49.625,49.5
0.45,3.5,93.67857142857143,80.89285714285714,72.83928571428572,59.625,54.32142857142857,49.53571428571429,49.875
0.5,3.5,93.67857142857143,84.71428571428572,75.76785714285714,60.78571428571429,55.392857142857146,50.625,49.60714285714285
0.55,3.5,93.67857142857143,85.75,77.98214285714286,63.375,56.48214285714286,50.28571428571429,49.910714285714285
0.6,3.5,93.67857142857143,89.23214285714286,76.94642857142857,65.32142857142857,57.714285714285715,50.44642857142857,49.98214285714285
0.65,3.5,93.67857142857143,90.69642857142857,74.48214285714286,68.35714285714286,57.94642857142857,51.55357142857143,51.214285714285715
0.7,3.5,93.67857142857143,91.73214285714286,77.14285714285714,71.01785714285714,59.19642857142858,52.910714285714285,51.392857142857146
0.8,3.5,93.67857142857143,93.19642857142857,74.625,77.41071428571428,62.23214285714286,55.10714285714286,53.535714285714285
0.9,3.5,93.67857142857143,93.76785714285714,68.94642857142858,85.98214285714286,63.25,63.83928571428572,58.67857142857143
1.0,3.5,93.67857142857143,93.67857142857143,67.17857142857142,93.67857142857143,67.17857142857142,93.67857142857143,67.17857142857142
