Epoch [3/10], Step [1/88], Loss: 0.0122, Train Acc: 100.00%, Test Acc: 99.29%
Epoch [3/10], Step [2/88], Loss: 0.0796, Train Acc: 99.61%, Test Acc: 99.29%
Epoch [3/10], Step [3/88], Loss: 0.0665, Train Acc: 99.48%, Test Acc: 99.29%
Epoch [3/10], Step [4/88], Loss: 0.0126, Train Acc: 99.61%, Test Acc: 99.29%
Epoch [3/10], Step [5/88], Loss: 0.1054, Train Acc: 99.38%, Test Acc: 99.25%
Epoch [3/10], Step [6/88], Loss: 0.1083, Train Acc: 99.22%, Test Acc: 99.25%
Epoch [3/10], Step [7/88], Loss: 0.1060, Train Acc: 99.00%, Test Acc: 99.29%
Epoch [3/10], Step [8/88], Loss: 0.0221, Train Acc: 99.12%, Test Acc: 99.29%
Epoch [3/10], Step [9/88], Loss: 0.1529, Train Acc: 99.05%, Test Acc: 99.29%
Epoch [3/10], Step [10/88], Loss: 0.1205, Train Acc: 99.06%, Test Acc: 99.25%
Epoch [3/10], Step [11/88], Loss: 0.0264, Train Acc: 99.15%, Test Acc: 99.29%
Epoch [3/10], Step [12/88], Loss: 0.0192, Train Acc: 99.22%, Test Acc: 99.32%
Epoch [3/10], Step [13/88], Loss: 0.0134, Train Acc: 99.28%, Test Acc: 99.25%
Epoch [3/10], Step [14/88], Loss: 0.0101, Train Acc: 99.33%, Test Acc: 99.29%
Epoch [3/10], Step [15/88], Loss: 0.0080, Train Acc: 99.38%, Test Acc: 99.18%
Epoch [3/10], Step [16/88], Loss: 0.0172, Train Acc: 99.41%, Test Acc: 99.18%
Epoch [3/10], Step [17/88], Loss: 0.0257, Train Acc: 99.40%, Test Acc: 99.14%
Epoch [3/10], Step [18/88], Loss: 0.0494, Train Acc: 99.39%, Test Acc: 99.11%
Epoch [3/10], Step [19/88], Loss: 0.0599, Train Acc: 99.38%, Test Acc: 99.11%
Epoch [3/10], Step [20/88], Loss: 0.0175, Train Acc: 99.38%, Test Acc: 99.11%
Epoch [3/10], Step [21/88], Loss: 0.0196, Train Acc: 99.37%, Test Acc: 99.11%
Epoch [3/10], Step [22/88], Loss: 0.0076, Train Acc: 99.40%, Test Acc: 99.07%
Epoch [3/10], Step [23/88], Loss: 0.0177, Train Acc: 99.42%, Test Acc: 99.07%
Epoch [3/10], Step [24/88], Loss: 0.1831, Train Acc: 99.32%, Test Acc: 99.18%
Epoch [3/10], Step [25/88], Loss: 0.1818, Train Acc: 99.19%, Test Acc: 99.21%
Epoch [3/10], Step [26/88], Loss: 0.0209, Train Acc: 99.19%, Test Acc: 99.21%
Epoch [3/10], Step [27/88], Loss: 0.0663, Train Acc: 99.19%, Test Acc: 99.21%
Epoch [3/10], Step [28/88], Loss: 0.0945, Train Acc: 99.16%, Test Acc: 99.18%
Epoch [3/10], Step [29/88], Loss: 0.0921, Train Acc: 99.14%, Test Acc: 99.18%
Epoch [3/10], Step [30/88], Loss: 0.0048, Train Acc: 99.17%, Test Acc: 99.18%
Epoch [3/10], Step [31/88], Loss: 0.0042, Train Acc: 99.19%, Test Acc: 99.18%
Epoch [3/10], Step [32/88], Loss: 0.0062, Train Acc: 99.22%, Test Acc: 99.18%
Epoch [3/10], Step [33/88], Loss: 0.1046, Train Acc: 99.20%, Test Acc: 99.18%
Epoch [3/10], Step [34/88], Loss: 0.0262, Train Acc: 99.20%, Test Acc: 99.18%
Epoch [3/10], Step [35/88], Loss: 0.1444, Train Acc: 99.17%, Test Acc: 99.18%
Epoch [3/10], Step [36/88], Loss: 0.1050, Train Acc: 99.15%, Test Acc: 99.18%
Epoch [3/10], Step [37/88], Loss: 0.0660, Train Acc: 99.16%, Test Acc: 99.21%
Epoch [3/10], Step [38/88], Loss: 0.0065, Train Acc: 99.18%, Test Acc: 99.25%
Epoch [3/10], Step [39/88], Loss: 0.1178, Train Acc: 99.14%, Test Acc: 99.25%
Epoch [3/10], Step [40/88], Loss: 0.0681, Train Acc: 99.14%, Test Acc: 99.25%
Epoch [3/10], Step [41/88], Loss: 0.0089, Train Acc: 99.16%, Test Acc: 99.25%
Epoch [3/10], Step [42/88], Loss: 0.1244, Train Acc: 99.13%, Test Acc: 99.21%
Epoch [3/10], Step [43/88], Loss: 0.0130, Train Acc: 99.15%, Test Acc: 99.21%
Epoch [3/10], Step [44/88], Loss: 0.0864, Train Acc: 99.13%, Test Acc: 99.21%
Epoch [3/10], Step [45/88], Loss: 0.0603, Train Acc: 99.13%, Test Acc: 99.18%
Epoch [3/10], Step [46/88], Loss: 0.0571, Train Acc: 99.13%, Test Acc: 99.18%
Epoch [3/10], Step [47/88], Loss: 0.0611, Train Acc: 99.12%, Test Acc: 99.21%
Epoch [3/10], Step [48/88], Loss: 0.0243, Train Acc: 99.14%, Test Acc: 99.21%
Epoch [3/10], Step [49/88], Loss: 0.1472, Train Acc: 99.11%, Test Acc: 99.21%
Epoch [3/10], Step [50/88], Loss: 0.0326, Train Acc: 99.11%, Test Acc: 99.25%
Epoch [3/10], Step [51/88], Loss: 0.1256, Train Acc: 99.08%, Test Acc: 99.25%
Epoch [3/10], Step [52/88], Loss: 0.0210, Train Acc: 99.10%, Test Acc: 99.25%
Epoch [3/10], Step [53/88], Loss: 0.0178, Train Acc: 99.12%, Test Acc: 99.25%
Epoch [3/10], Step [54/88], Loss: 0.0220, Train Acc: 99.13%, Test Acc: 99.32%
Epoch [3/10], Step [55/88], Loss: 0.0211, Train Acc: 99.15%, Test Acc: 99.21%
Epoch [3/10], Step [56/88], Loss: 0.0255, Train Acc: 99.15%, Test Acc: 99.21%
Epoch [3/10], Step [57/88], Loss: 0.0675, Train Acc: 99.15%, Test Acc: 99.25%
Epoch [3/10], Step [58/88], Loss: 0.0260, Train Acc: 99.15%, Test Acc: 99.25%
Epoch [3/10], Step [59/88], Loss: 0.0168, Train Acc: 99.17%, Test Acc: 99.29%
Epoch [3/10], Step [60/88], Loss: 0.0416, Train Acc: 99.15%, Test Acc: 99.29%
Epoch [3/10], Step [61/88], Loss: 0.0736, Train Acc: 99.14%, Test Acc: 99.29%
Epoch [3/10], Step [62/88], Loss: 0.1376, Train Acc: 99.12%, Test Acc: 99.25%
Epoch [3/10], Step [63/88], Loss: 0.0602, Train Acc: 99.12%, Test Acc: 99.25%
Epoch [3/10], Step [64/88], Loss: 0.0123, Train Acc: 99.13%, Test Acc: 99.25%
Epoch [3/10], Step [65/88], Loss: 0.0182, Train Acc: 99.13%, Test Acc: 99.25%
Epoch [3/10], Step [66/88], Loss: 0.0916, Train Acc: 99.12%, Test Acc: 99.25%
Epoch [3/10], Step [67/88], Loss: 0.0255, Train Acc: 99.13%, Test Acc: 99.25%
Epoch [3/10], Step [68/88], Loss: 0.0110, Train Acc: 99.14%, Test Acc: 99.25%
Epoch [3/10], Step [69/88], Loss: 0.0974, Train Acc: 99.12%, Test Acc: 99.25%
Epoch [3/10], Step [70/88], Loss: 0.0118, Train Acc: 99.13%, Test Acc: 99.25%
Epoch [3/10], Step [71/88], Loss: 0.0074, Train Acc: 99.14%, Test Acc: 99.29%
Epoch [3/10], Step [72/88], Loss: 0.0663, Train Acc: 99.13%, Test Acc: 99.29%
Epoch [3/10], Step [73/88], Loss: 0.1001, Train Acc: 99.11%, Test Acc: 99.25%
Epoch [3/10], Step [74/88], Loss: 0.0195, Train Acc: 99.11%, Test Acc: 99.25%
Epoch [3/10], Step [75/88], Loss: 0.0543, Train Acc: 99.11%, Test Acc: 99.25%
